Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.204992	293.204992	293.204992	293.204992	0	0	0	297.902	0	0	3
2	1	0	0.05	293.226718	293.215855	293.204992	293.226718	0.0108633184	0	0	299.857	0	0	3
3	1	0	0.075	293.246584	293.226098	293.204992	293.246584	0.0211062201	0	0	300.539	0	0	3
4	1	0	0.1	293.268484	293.236694	293.204992	293.268484	0.0317026462	0	0	301.373	0	0	3
5	1	0	0.125	293.293391	293.248034	293.204992	293.293391	0.0430419589	0	0	302.365	0	0	3
6	2	0	0.15	293.341979	293.263691	293.204992	293.341979	0.0586995195	0	0	303.496	0	0	3
7	2	0	0.175	293.403811	293.283708	293.204992	293.403811	0.0787165941	0	0	304.657	0	0	3
8	2	0	0.2	293.474852	293.307601	293.204992	293.474852	0.102609533	0	0	305.741	0	0	3
9	2	0	0.225	293.550791	293.334622	293.204992	293.550791	0.129630609	0	0	306.591	0	0	3
10	2	0	0.25	293.630428	293.364203	293.204992	293.630428	0.159211185	0	0	307.039	0	0	3
11	2	0	0.275	293.752755	293.399526	293.204992	293.752755	0.194534117	0	0	307.156	0	0	3
12	2	0	0.3	293.874062	293.439071	293.204992	293.874062	0.234078801	0	0	307.165	0	0	3
13	2	0	0.325	293.988381	293.481325	293.204992	293.988381	0.276333413	0	0	307.158	0	0	3
14	3	0	0.35	294.095202	293.525174	293.204992	294.095202	0.320181783	0	0	307.17	0	0	3
15	3	0	0.375	294.192313	293.56965	293.204992	294.192313	0.364657737	0	0	307.184	0	0	3
16	3	0	0.4	294.321204	293.616622	293.204992	294.321204	0.411629911	0	0	307.2	0	0	3
17	3	0	0.425	294.431826	293.664575	293.204992	294.431826	0.45958313	0	0	307.2	0	0	3
18	3	0	0.45	294.525268	293.712391	293.204992	294.525268	0.507399407	0	0	307.195	0	0	3
19	3	0	0.475	294.607148	293.759484	293.204992	294.607148	0.554491876	0	0	307.199	0	0	3
20	3	0	0.5	294.678598	293.805439	293.204992	294.678598	0.600447581	0	0	307.21	0	0	3
21	3	0	0.525	294.761315	293.883256	293.226718	294.761315	0.667400425	0	0	307.208	0	0	3
22	3	0	0.55	294.82913	293.963376	293.246584	294.82913	0.737278082	0	0	307.203	0	0	3
