Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	2.58880989	2.58880989	2.58880989	2.58880989	0	0	0	0	0	0	3
2	1	0	0.05	15.025765	8.80728744	2.58880989	15.025765	6.21847755	0	0	0	0	0	3
3	1	0	0.075	13.3567281	10.3237677	2.58880989	15.025765	7.73495777	0	0	0	0	0	3
4	1	0	0.1	14.5838654	11.3887921	2.58880989	15.025765	8.7999822	0	0	0	0	0	3
5	1	0	0.125	16.4134842	12.3937305	2.58880989	16.4134842	9.80492061	0	0	0	0	0	3
6	2	0	0.15	18.8678353	13.472748	2.58880989	18.8678353	10.8839381	0	0	0	0	0	3
7	2	0	0.175	21.3174584	14.5934209	2.58880989	21.3174584	12.004611	0	0	0	0	0	3
8	2	0	0.2	24.5590134	15.8391199	2.58880989	24.5590134	13.2503101	0	0	0	0	0	3
9	2	0	0.225	27.5860108	17.14433	2.58880989	27.5860108	14.5555201	0	0	0	0	0	3
10	2	0	0.25	30.6154541	18.4914424	2.58880989	30.6154541	15.9026326	0	0	0	0	0	3
11	2	0	0.275	33.9825008	19.8997205	2.58880989	33.9825008	17.3109106	0	0	0	0	0	3
12	2	0	0.3	36.462373	21.2799415	2.58880989	36.462373	18.6911316	0	0	0	0	0	3
13	2	0	0.325	37.4477678	22.5236205	2.58880989	37.4477678	19.9348106	0	0	0	0	0	3
14	3	0	0.35	38.156404	23.6402479	2.58880989	38.156404	21.051438	0	0	0	0	0	3
15	3	0	0.375	38.1102464	24.6049144	2.58880989	38.156404	22.0161045	0	0	0	0	0	3
16	3	0	0.4	38.5261638	25.4749925	2.58880989	38.5261638	22.8861826	0	0	0	0	0	3
17	3	0	0.425	38.5097229	26.2417414	2.58880989	38.5261638	23.6529315	0	0	0	0	0	3
18	3	0	0.45	38.0804818	26.8994492	2.58880989	38.5261638	24.3106393	0	0	0	0	0	3
19	3	0	0.475	38.1164585	27.4898181	2.58880989	38.5261638	24.9010082	0	0	0	0	0	3
20	3	0	0.5	37.9402498	28.0123397	2.58880989	38.5261638	25.4235298	0	0	0	0	0	3
21	3	0	0.525	37.7247424	29.7691363	13.3567281	38.5261638	20.9618488	0	0	0	0	0	3
22	3	0	0.55	37.7176175	30.9037289	13.3567281	38.5261638	20.5799612	0	0	0	0	0	3
23	4	0	0.575	37.3167127	32.1017281	14.5838654	38.5261638	20.7129361	0	0	0	0	0	3
24	4	0	0.6	37.3884916	33.2419594	16.4134842	38.5261638	20.8482289	0	0	0	0	0	3
25	4	0	0.625	36.5324765	34.2479091	18.8678353	38.5261638	19.6583285	0	0	0	0	0	3
26	4	0	0.65	37.7033071	35.1896827	21.3174584	38.5261638	17.2087054	0	0	0	0	0	3
27	4	0	0.675	37.2639621	35.9870078	24.5590134	38.5261638	13.9671504	0	0	0	0	0	3
28	4	0	0.7	37.6178394	36.6399491	27.5860108	38.5261638	10.940153	0	0	0	0	0	3
29	4	0	0.725	37.0989324	37.1155952	30.6154541	38.5261638	7.91070966	0	0	0	0	0	3
30	4	0	0.75	37.4438422	37.4570146	33.9825008	38.5261638	4.54366292	0	0	0	0	0	3
31	5	0	0.775	37.2074727	37.6182632	36.462373	38.5261638	2.06379077	0	0	0	0	0	3
32	5	0	0.8	37.3887677	37.664583	36.5324765	38.5261638	1.99368729	0	0	0	0	0	3
33	5	0	0.825	37.0683739	37.6456133	36.5324765	38.5261638	1.99368729	0	0	0	0	0	3
34	5	0	0.85	37.3255562	37.6040709	36.5324765	38.5261638	1.99368729	0	0	0	0	0	3
35	5	0	0.875	37.3277115	37.5649441	36.5324765	38.5261638	1.99368729	0	0	0	0	0	3
36	5	0	0.9	37.3184038	37.5045561	36.5324765	38.5097229	1.97724637	0	0	0	0	0	3
37	5	0	0.925	37.1726222	37.4377011	36.5324765	38.1164585	1.58398201	0	0	0	0	0	3
38	5	0	0.95	37.3280247	37.4000782	36.5324765	38.1164585	1.58398201	0	0	0	0	0	3
39	5	0	0.975	37.2278088	37.3556458	36.5324765	37.9402498	1.40777336	0	0	0	0	0	3
40	6	0	1	37.0715327	37.3122099	36.5324765	37.7247424	1.19226596	3.77541535	100	0	0	0	3
41	6	0	1.025	36.9561755	37.2737815	36.5324765	37.7176175	1.18514101	3.77541535	100	0	0	0	3
42	6	0	1.05	37.0914659	37.242474	36.5324765	37.7033071	1.17083062	3.77541535	100	0	0	0	3
43	6	0	1.075	37.4299881	37.2481377	36.5324765	37.7033071	1.17083062	3.77541535	100	0	0	0	3
44	6	0	1.1	36.8873738	37.2309585	36.5324765	37.7033071	1.17083062	3.77541535	100	0	0	0	3
45	6	0	1.125	37.3325273	37.2282935	36.5324765	37.7033071	1.17083062	3.77541535	100	0	0	0	3
46	6	0	1.15	37.1320772	37.256846	36.8873738	37.7033071	0.815933274	3.77541535	100	0	0	0	3
47	7	0	1.175	37.5180949	37.2480263	36.8873738	37.6178394	0.730465577	3.77541535	100	0	0	0	3
48	7	0	1.2	36.8475332	37.2281964	36.8475332	37.6178394	0.770306157	3.77541535	100	0	0	0	3
49	7	0	1.225	37.3069887	37.213394	36.8475332	37.5180949	0.54898773	3.77541535	100	0	0	0	3
50	7	0	1.25	36.9614474	37.2068471	36.8475332	37.5180949	0.457735888	3.77541535	100	0	0	0	3
51	7	0	1.275	37.3205075	37.200974	36.8475332	37.5180949	0.463608968	3.77541535	100	0	0	0	3
52	7	0	1.3	36.9086004	37.186742	36.8475332	37.5180949	0.477840981	3.77541535	100	0	0	0	3
53	7	0	1.325	36.9347416	37.1651217	36.8475332	37.5180949	0.480491576	3.77541535	100	0	0	0	3
54	7	0	1.35	37.0766014	37.1655135	36.8475332	37.5180949	0.438949186	3.77541535	100	0	0	0	3
55	7	0	1.375	36.969674	37.1485667	36.8475332	37.5180949	0.416377428	3.77541535	100	0	0	0	3
56	8	0	1.4	37.2323695	37.1440266	36.8475332	37.5180949	0.360529526	3.77541535	100	0	0	0	3
57	8	0	1.425	37.3865254	37.1472705	36.8475332	37.5180949	0.293674493	3.77541535	100	0	0	0	3
58	8	0	1.45	36.9884985	37.1385027	36.8475332	37.5180949	0.261575547	3.77541535	100	0	0	0	3
59	8	0	1.475	37.2063847	37.1327103	36.8475332	37.5180949	0.222935444	3.77541535	100	0	0	0	3
60	8	0	1.5	37.5498583	37.148046	36.8475332	37.5498583	0.179499588	3.77541535	100	0	0	0	3
61	8	0	1.525	37.2242842	37.1553199	36.8475332	37.5498583	0.141071239	3.77541535	100	0	0	0	3
62	8	0	1.55	37.4385566	37.1782904	36.8475332	37.5498583	0.124135646	3.77541535	100	0	0	0	3
63	8	0	1.575	37.1697752	37.1820194	36.8475332	37.5498583	0.124135646	3.77541535	100	0	0	0	3
64	9	0	1.6	37.5948817	37.1898715	36.8475332	37.5948817	0.124135646	3.77541535	100	0	0	0	3
65	9	0	1.625	37.059027	37.1980455	36.8475332	37.5948817	0.124135646	3.77541535	100	0	0	0	3
