Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0135749847	101324.611	101324.611	101324.611	101324.611	0	0	0	3193.56	0	0	3
2	5	0	0.0271499695	101324.806	101324.708	101324.611	101324.806	0.0970509343	0	0	2578.25	0	0	3
3	6	0	0.0407249542	101325.098	101324.838	101324.611	101325.098	0.226799763	0	0	1991.32	0	0	3
4	7	0	0.054299939	101324.99	101324.876	101324.611	101325.098	0.264865064	0	0	1518.34	0	0	3
5	9	0	0.0678749237	101325.057	101324.912	101324.611	101325.098	0.301066968	0	0	1449.77	0	0	3
6	10	0	0.0814499085	101325.005	101324.928	101324.611	101325.098	0.316548312	0	0	1352.31	0	0	3
7	11	0	0.0950248932	101325.054	101324.946	101324.611	101325.098	0.334563716	0	0	1321.16	0	0	3
8	12	0	0.108599878	101325.04	101324.958	101324.611	101325.098	0.346342801	0	0	1286.65	0	0	3
9	14	0	0.122174863	101325.053	101324.968	101324.611	101325.098	0.356909604	0	0	1274.12	0	0	3
10	15	0	0.135749847	101325.038	101324.975	101324.611	101325.098	0.363874881	0	0	1203.38	0	0	3
11	16	0	0.149324832	101325.05	101324.982	101324.611	101325.098	0.370677116	0	0	1139.05	0	0	3
12	17	0	0.162899817	101325.055	101324.988	101324.611	101325.098	0.376734678	0	0	1125.15	0	0	3
13	18	0	0.176474802	101325.055	101324.993	101324.611	101325.098	0.3819116	0	0	1096.18	0	0	3
14	20	0	0.190049786	101325.053	101324.998	101324.611	101325.098	0.386154572	0	0	1114.66	0	0	3
15	21	0	0.203624771	101325.059	101325.002	101324.611	101325.098	0.390278658	0	0	1093.73	0	0	3
