Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.0135749847	-4.44117684e-006	-4.44117684e-006	-4.44117684e-006	-4.44117684e-006	0	0	0	0	0	0	3
2	5	0	0.0271499695	-1.36308897e-005	-9.03603329e-006	-1.36308897e-005	-4.44117684e-006	4.59485644e-006	0	0	0	0	0	3
3	6	0	0.0407249542	-1.83111021e-005	-1.21277229e-005	-1.83111021e-005	-4.44117684e-006	7.68654605e-006	0	0	0	0	0	3
4	7	0	0.054299939	-3.78398176e-005	-1.85557466e-005	-3.78398176e-005	-4.44117684e-006	1.41145697e-005	0	0	0	0	0	3
5	9	0	0.0678749237	-3.91350705e-005	-2.26716114e-005	-3.91350705e-005	-4.44117684e-006	1.82304345e-005	0	0	0	0	0	3
6	10	0	0.0814499085	-5.07731308e-005	-2.73551979e-005	-5.07731308e-005	-4.44117684e-006	2.29140211e-005	0	0	0	0	0	3
7	11	0	0.0950248932	-6.50584643e-005	-3.27413788e-005	-6.50584643e-005	-4.44117684e-006	2.8300202e-005	0	0	0	0	0	3
8	12	0	0.108599878	-8.27065498e-005	-3.89870252e-005	-8.27065498e-005	-4.44117684e-006	3.45458484e-005	0	0	0	0	0	3
9	14	0	0.122174863	-9.11862626e-005	-4.47869405e-005	-9.11862626e-005	-4.44117684e-006	4.03457636e-005	0	0	0	0	0	3
10	15	0	0.135749847	-9.98093473e-005	-5.02891812e-005	-9.98093473e-005	-4.44117684e-006	4.58480043e-005	0	0	0	0	0	3
11	16	0	0.149324832	-0.000129197241	-5.74626412e-005	-0.000129197241	-4.44117684e-006	5.30214643e-005	0	0	0	0	0	3
12	17	0	0.162899817	-0.000157133252	-6.57685254e-005	-0.000157133252	-4.44117684e-006	6.13273486e-005	0	0	0	0	0	3
13	18	0	0.176474802	-0.000183036923	-7.47891713e-005	-0.000183036923	-4.44117684e-006	7.03479945e-005	0	0	0	0	0	3
14	20	0	0.190049786	-0.000210096303	-8.44539664e-005	-0.000210096303	-4.44117684e-006	8.00127896e-005	0	0	0	0	0	3
15	21	0	0.203624771	-0.000219275288	-9.34420546e-005	-0.000219275288	-4.44117684e-006	8.90008777e-005	0	0	0	0	0	3
