Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	298.544522	298.544522	298.544522	298.544522	0	0	0	308.487	0	0	3
2	0	0	0.05	308.32694	303.435731	298.544522	308.32694	4.89120919	0	0	308.239	0	0	3
3	1	0	0.075	322.730865	309.867442	298.544522	322.730865	11.3229207	0	0	308.063	0	0	3
4	1	0	0.1	341.625335	317.806915	298.544522	341.625335	19.2623939	0	0	307.392	0	0	3
5	1	0	0.125	364.753551	327.196243	298.544522	364.753551	28.651721	0	0	305.44	0	0	3
6	1	0	0.15	391.639903	337.936853	298.544522	391.639903	39.3923311	0	0	301.122	0	0	3
7	1	0	0.175	421.687211	349.90119	298.544522	421.687211	51.3566679	0	0	293.451	0	0	3
8	1	0	0.2	453.795443	362.887971	298.544522	453.795443	64.3434497	0	0	282.338	0	0	3
9	1	0	0.225	486.165081	376.585428	298.544522	486.165081	78.0409063	0	0	268.323	0	0	3
10	1	0	0.25	515.690278	390.495913	298.544522	515.690278	91.9513913	0	0	252.547	0	0	3
11	2	0	0.275	539.839672	404.072618	298.544522	539.839672	105.528097	0	0	232.233	0	0	3
12	2	0	0.3	553.681181	416.539999	298.544522	553.681181	117.995477	0	0	217.885	0	0	3
13	2	0	0.325	558.586888	427.466682	298.544522	558.586888	128.922161	0	0	212.022	0	0	3
14	2	0	0.35	559.298452	436.883237	298.544522	559.298452	138.338716	0	0	212.349	0	0	3
15	2	0	0.375	559.601603	445.064462	298.544522	559.601603	146.51994	0	0	210.942	0	0	3
16	2	0	0.4	559.678077	452.227813	298.544522	559.678077	153.683291	0	0	210.824	0	0	3
17	2	0	0.425	559.949824	458.564402	298.544522	559.949824	160.01988	0	0	210.373	0	0	3
18	2	0	0.45	560.038875	464.201872	298.544522	560.038875	165.657351	0	0	210.378	0	0	3
19	3	0	0.475	560.22809	469.255884	298.544522	560.22809	170.711362	0	0	210.206	0	0	3
20	3	0	0.5	560.408842	473.813532	298.544522	560.408842	175.26901	0	0	210.129	0	0	3
21	3	0	0.525	560.606615	486.916636	308.32694	560.606615	183.480905	0	0	209.973	0	0	3
22	3	0	0.55	560.76717	499.538648	322.730865	560.76717	189.671205	0	0	209.831	0	0	3
23	3	0	0.575	560.903574	511.447283	341.625335	560.903574	193.640368	0	0	209.741	0	0	3
24	3	0	0.6	561.065299	522.419281	364.753551	561.065299	195.223039	0	0	209.68	0	0	3
25	3	0	0.625	561.054791	532.234343	391.639903	561.065299	169.425396	0	0	209.671	0	0	3
26	3	0	0.65	561.044498	540.704573	421.687211	561.065299	139.378089	0	0	209.676	0	0	3
27	4	0	0.675	561.166444	547.678535	453.795443	561.166444	107.371	0	0	209.501	0	0	3
28	4	0	0.7	560.677035	553.022614	486.165081	561.166444	75.0013627	0	0	209.421	0	0	3
29	4	0	0.725	560.807965	556.754759	515.690278	561.166444	45.4761659	0	0	209.293	0	0	3
30	4	0	0.75	560.859512	559.01322	539.839672	561.166444	21.3267721	0	0	209.106	0	0	3
31	4	0	0.775	561.007489	560.071611	553.681181	561.166444	7.48526237	0	0	208.884	0	0	3
32	4	0	0.8	560.961712	560.435638	558.586888	561.166444	2.57955589	0	0	208.902	0	0	3
33	4	0	0.825	560.883665	560.550476	559.298452	561.166444	1.86799167	0	0	208.98	0	0	3
34	4	0	0.85	561.113941	560.641251	559.601603	561.166444	1.56484117	0	0	208.884	0	0	3
35	4	0	0.875	561.390237	560.730683	559.678077	561.390237	1.71216025	0	0	208.439	0	0	3
36	5	0	0.9	561.520194	560.822788	559.949824	561.520194	1.5703704	0	0	208.206	0	0	3
37	5	0	0.925	561.47715	560.899155	560.038875	561.520194	1.48131949	0	0	208.147	0	0	3
38	5	0	0.95	561.592343	560.976828	560.22809	561.592343	1.36425293	0	0	207.745	0	0	3
39	5	0	0.975	561.52916	561.041882	560.408842	561.592343	1.18350191	0	0	207.578	0	0	3
40	5	0	1	561.498898	561.096385	560.606615	561.592343	0.985727947	35.8292217	100	207.401	0	0	3
41	5	0	1.025	561.73807	561.152957	560.677035	561.73807	1.06103531	35.8510807	100	207.386	0	0	3
42	5	0	1.05	561.806686	561.204933	560.677035	561.806686	1.12965096	35.8562268	100	207.172	0	0	3
43	5	0	1.075	561.83951	561.25173	560.677035	561.83951	1.16247563	35.8292217	100	207.016	0	0	3
44	6	0	1.1	561.857367	561.28057	560.677035	561.857367	1.18033245	35.8292217	100	206.306	0	0	3
45	6	0	1.125	561.66633	561.30919	560.677035	561.857367	1.18033245	35.8292217	100	207.173	0	0	3
46	6	0	1.15	561.93343	561.35103	560.677035	561.93343	1.25639504	35.8292217	100	206.673	0	0	3
47	6	0	1.175	561.841812	561.388998	560.677035	561.93343	1.25639504	35.8292217	100	207.247	0	0	3
48	6	0	1.2	561.931665	561.425437	560.677035	561.93343	1.25639504	35.8292217	100	206.265	0	0	3
49	6	0	1.225	561.745862	561.476333	560.807965	561.93343	1.12546448	35.8292217	100	207.026	0	0	3
50	6	0	1.25	562.011332	561.533636	560.859512	562.011332	1.15181995	35.8292217	100	206.399	0	0	3
51	6	0	1.275	562.131508	561.594208	560.883665	562.131508	1.24784366	35.8292217	100	206.723	0	0	3
52	6	0	1.3	562.25919	561.653812	560.883665	562.25919	1.21817479	35.8292217	100	206.075	0	0	3
53	7	0	1.325	561.962927	561.701489	560.883665	562.25919	1.15101286	35.8292217	100	206.634	0	0	3
