Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	101342.616	101342.616	101342.616	101342.616	0	0	0	3452.64	0	0	3
2	0	0	0.05	101322.462	101332.539	101322.462	101342.616	10.0771721	0	0	4039.85	0	0	3
3	1	0	0.075	101332.971	101332.683	101322.462	101342.616	10.0771721	0	0	4345.33	0	0	3
4	1	0	0.1	101323.833	101330.471	101322.462	101342.616	12.1457121	0	0	4002.94	0	0	3
5	1	0	0.125	101331.799	101330.736	101322.462	101342.616	12.1457121	0	0	3806.18	0	0	3
6	1	0	0.15	101326.271	101329.992	101322.462	101342.616	12.6242911	0	0	3315.03	0	0	3
7	1	0	0.175	101328.534	101329.784	101322.462	101342.616	12.832574	0	0	3116.6	0	0	3
8	1	0	0.2	101326.078	101329.321	101322.462	101342.616	13.2958589	0	0	2771.2	0	0	3
9	1	0	0.225	101326.821	101329.043	101322.462	101342.616	13.5735589	0	0	2543.22	0	0	3
10	1	0	0.25	101325.842	101328.723	101322.462	101342.616	13.8936773	0	0	2159.8	0	0	3
11	2	0	0.275	101326.257	101328.499	101322.462	101342.616	14.1178089	0	0	2102.04	0	0	3
12	2	0	0.3	101326.167	101328.304	101322.462	101342.616	14.3121323	0	0	2033.34	0	0	3
13	2	0	0.325	101326.788	101328.188	101322.462	101342.616	14.428798	0	0	2005.54	0	0	3
14	2	0	0.35	101327.041	101328.106	101322.462	101342.616	14.5106875	0	0	1953.69	0	0	3
15	2	0	0.375	101327.001	101328.032	101322.462	101342.616	14.5843102	0	0	1975.04	0	0	3
16	2	0	0.4	101327.868	101328.022	101322.462	101342.616	14.5945608	0	0	2016.54	0	0	3
17	2	0	0.425	101329.046	101328.082	101322.462	101342.616	14.5945608	0	0	2027.86	0	0	3
18	2	0	0.45	101330.207	101328.2	101322.462	101342.616	14.5945608	0	0	2033.8	0	0	3
19	3	0	0.475	101331.817	101328.39	101322.462	101342.616	14.5945608	0	0	2056.88	0	0	3
20	3	0	0.5	101333.747	101328.658	101322.462	101342.616	14.5945608	0	0	2065.77	0	0	3
21	3	0	0.525	101335.512	101328.303	101322.462	101335.512	4.66134777	0	0	2075.57	0	0	3
22	3	0	0.55	101337.451	101329.052	101323.833	101337.451	4.66134777	0	0	2061.77	0	0	3
23	3	0	0.575	101339.529	101329.38	101323.833	101339.529	2.71450273	0	0	2061.35	0	0	3
24	3	0	0.6	101341.397	101330.259	101325.842	101341.397	2.71450273	0	0	2055.69	0	0	3
25	3	0	0.625	101343.115	101330.824	101325.842	101343.115	2.80260291	0	0	2060.62	0	0	3
26	3	0	0.65	101344.373	101331.73	101325.842	101344.373	3.7077238	0	0	2049.52	0	0	3
27	4	0	0.675	101345.891	101332.597	101325.842	101345.891	4.57557992	0	0	2058.59	0	0	3
28	4	0	0.7	101347.311	101333.659	101325.842	101347.311	5.63724601	0	0	2046.78	0	0	3
29	4	0	0.725	101348.514	101334.744	101325.842	101348.514	6.72187483	0	0	2029.43	0	0	3
30	4	0	0.75	101349.537	101335.928	101326.167	101349.537	7.90664311	0	0	2010.31	0	0	3
31	4	0	0.775	101350.147	101337.123	101326.167	101350.147	9.1011371	0	0	2012.17	0	0	3
32	4	0	0.8	101350.973	101338.363	101326.788	101350.973	10.3414323	0	0	1992.81	0	0	3
33	4	0	0.825	101351.63	101339.605	101327.001	101351.63	11.5835731	0	0	1971.86	0	0	3
34	4	0	0.85	101352.357	101340.871	101327.001	101352.357	12.8493741	0	0	1948.43	0	0	3
35	4	0	0.875	101352.829	101342.163	101327.868	101352.829	14.1407537	0	0	1938.98	0	0	3
36	5	0	0.9	101353.263	101343.432	101329.046	101353.263	15.3502821	0	0	1917.49	0	0	3
37	5	0	0.925	101353.756	101344.668	101330.207	101353.756	16.4677687	0	0	1895.97	0	0	3
38	5	0	0.95	101354.158	101345.865	101331.817	101354.158	17.5623704	0	0	1870.24	0	0	3
39	5	0	0.975	101354.52	101347.001	101333.747	101354.52	18.6975144	0	0	1859.31	0	0	3
40	5	0	1	101354.853	101348.056	101335.512	101354.853	19.3404926	4.65290433	24	1846.72	0	0	3
41	5	0	1.025	101355.08	101349.034	101337.451	101355.08	17.6292018	4.6871002	26.5	1841.46	0	0	3
42	5	0	1.05	101355.295	101349.926	101339.529	101355.295	15.7660742	4.70321884	29.8	1834.95	0	0	3
43	5	0	1.075	101355.467	101350.723	101341.397	101355.467	14.069955	4.71719093	33.5	1837.83	0	0	3
44	6	0	1.1	101355.609	101350.956	101341.397	101355.609	14.2115963	4.65417105	32.7	1826.34	0	0	3
45	6	0	1.125	101355.765	101351.64	101343.115	101355.765	12.6500641	4.65290433	36.7	1821.77	0	0	3
46	6	0	1.15	101355.897	101352.249	101344.373	101355.897	11.523763	4.65290433	40.3	1808.62	0	0	3
47	6	0	1.175	101355.983	101352.802	101345.891	101355.983	10.0913944	4.65290433	46.1	1808.45	0	0	3
48	6	0	1.2	101356.039	101353.285	101347.311	101356.039	8.72783323	4.65290433	53.3	1801.86	0	0	3
49	6	0	1.225	101356.099	101353.703	101348.514	101356.099	7.585394	4.65290433	61.3	1803.05	0	0	3
50	6	0	1.25	101356.16	101354.067	101349.537	101356.16	6.6234039	4.65290433	70.2	1801.18	0	0	3
51	6	0	1.275	101356.213	101354.385	101350.147	101356.213	6.06613419	4.65290433	76.7	1802.22	0	0	3
52	6	0	1.3	101356.223	101354.675	101350.973	101356.223	5.25019385	4.65290433	88.6	1798.07	0	0	3
53	7	0	1.325	101356.227	101354.925	101351.63	101356.227	4.59678467	4.65290433	100	1799.52	0	0	3
