Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	293.201146	293.201146	293.201146	293.201146	0	0	0	308.487	0	0	3
2	0	0	0.05	293.209376	293.205261	293.201146	293.209376	0.00411495645	0	0	308.25	0	0	3
3	0	0	0.075	293.218089	293.209537	293.201146	293.218089	0.00839116084	0	0	308.167	0	0	3
4	0	0	0.1	293.227686	293.214074	293.201146	293.227686	0.0129285734	0	0	307.987	0	0	3
5	0	0	0.125	293.238982	293.219056	293.201146	293.238982	0.0179100838	0	0	307.737	0	0	3
6	1	0	0.15	293.261124	293.226067	293.201146	293.261124	0.0249214035	0	0	307.551	0	0	3
7	1	0	0.175	293.29066	293.235295	293.201146	293.29066	0.034148991	0	0	307.337	0	0	3
8	1	0	0.2	293.325795	293.246607	293.201146	293.325795	0.0454615491	0	0	307.121	0	0	3
9	1	0	0.225	293.365898	293.259862	293.201146	293.365898	0.0587161213	0	0	306.941	0	0	3
10	1	0	0.25	293.410331	293.274909	293.201146	293.410331	0.0737630372	0	0	306.838	0	0	3
11	1	0	0.275	293.481124	293.293656	293.201146	293.481124	0.0925099286	0	0	306.808	0	0	3
12	1	0	0.3	293.552861	293.315256	293.201146	293.552861	0.114110375	0	0	306.803	0	0	3
13	1	0	0.325	293.622887	293.33892	293.201146	293.622887	0.137774264	0	0	306.803	0	0	3
14	2	0	0.35	293.689726	293.363977	293.201146	293.689726	0.162831842	0	0	306.803	0	0	3
15	2	0	0.375	293.752368	293.38987	293.201146	293.752368	0.188724519	0	0	306.803	0	0	3
16	2	0	0.4	293.837769	293.417864	293.201146	293.837769	0.216718211	0	0	306.804	0	0	3
17	2	0	0.425	293.914111	293.447055	293.201146	293.914111	0.245909198	0	0	306.805	0	0	3
18	2	0	0.45	293.981849	293.476766	293.201146	293.981849	0.275619986	0	0	306.804	0	0	3
19	2	0	0.475	294.040628	293.506443	293.201146	294.040628	0.305296935	0	0	306.803	0	0	3
20	2	0	0.5	294.090091	293.535625	293.201146	294.090091	0.334479358	0	0	306.806	0	0	3
21	2	0	0.525	294.145853	293.58286	293.209376	294.145853	0.377599796	0	0	306.813	0	0	3
22	3	0	0.55	294.187072	293.631745	293.218089	294.187072	0.422208441	0	0	306.818	0	0	3
23	3	0	0.575	294.217441	293.681713	293.227686	294.217441	0.46763864	0	0	306.821	0	0	3
24	3	0	0.6	294.242687	293.732463	293.238982	294.242687	0.513407144	0	0	306.822	0	0	3
25	3	0	0.625	294.261849	293.783606	293.261124	294.261849	0.5575392	0	0	306.821	0	0	3
26	3	0	0.65	294.286559	293.834878	293.29066	294.286559	0.599583376	0	0	306.817	0	0	3
27	3	0	0.675	294.309991	293.885845	293.325795	294.309991	0.639237375	0	0	306.813	0	0	3
28	4	0	0.7	294.331307	293.93612	293.365898	294.331307	0.676258417	0	0	306.809	0	0	3
29	4	0	0.725	294.351278	293.985389	293.410331	294.351278	0.710480462	0	0	306.805	0	0	3
30	4	0	0.75	294.369707	294.033358	293.481124	294.369707	0.739702366	0	0	306.803	0	0	3
31	4	0	0.775	294.395052	294.079054	293.552861	294.395052	0.763798322	0	0	306.801	0	0	3
32	4	0	0.8	294.420543	294.122438	293.622887	294.420543	0.783518532	0	0	306.802	0	0	3
33	4	0	0.825	294.441274	294.163358	293.689726	294.441274	0.751548115	0	0	306.801	0	0	3
34	4	0	0.85	294.458179	294.20178	293.752368	294.458179	0.705810963	0	0	306.802	0	0	3
35	4	0	0.875	294.46976	294.23765	293.837769	294.46976	0.63199067	0	0	306.801	0	0	3
36	5	0	0.9	294.48214	294.269869	293.914111	294.48214	0.568029311	0	0	306.804	0	0	3
37	5	0	0.925	294.498272	294.299077	293.981849	294.498272	0.516422933	0	0	306.806	0	0	3
38	5	0	0.95	294.508624	294.325415	294.040628	294.508624	0.467996204	0	0	306.806	0	0	3
39	5	0	0.975	294.523224	294.349545	294.090091	294.523224	0.433133223	0	0	306.805	0	0	3
40	5	0	1	294.527807	294.371431	294.145853	294.527807	0.381953269	0.196457638	51.4	306.804	0	0	3
41	5	0	1.025	294.534493	294.390863	294.187072	294.534493	0.347420544	0.197460581	56.8	306.802	0	0	3
42	5	0	1.05	294.538836	294.408451	294.217441	294.538836	0.321394316	0.197786281	61.5	306.808	0	0	3
43	6	0	1.075	294.540191	294.424589	294.242687	294.540191	0.297504039	0.197482737	66.3	306.801	0	0	3
44	6	0	1.1	294.542233	294.430191	294.242687	294.542233	0.299546125	0.196983969	65.7	306.808	0	0	3
45	6	0	1.125	294.540165	294.444356	294.261849	294.542233	0.280383595	0.196457638	70	306.802	0	0	3
46	6	0	1.15	294.54373	294.457779	294.286559	294.54373	0.257171153	0.196457638	76.3	306.809	0	0	3
47	6	0	1.175	294.549764	294.470313	294.309991	294.549764	0.239772731	0.196457638	81.9	306.801	0	0	3
48	6	0	1.2	294.55389	294.481927	294.331307	294.55389	0.222582848	0.196457638	88.2	306.809	0	0	3
49	6	0	1.225	294.559686	294.492802	294.351278	294.559686	0.208408396	0.196457638	94.2	306.802	0	0	3
50	7	0	1.25	294.555866	294.502544	294.369707	294.559686	0.18997912	0.196457638	100	306.809	0	0	3
51	7	0	1.275	294.559559	294.511585	294.395052	294.559686	0.164633431	0.196457638	100	306.802	0	0	3
52	7	0	1.3	294.55544	294.519223	294.420543	294.559686	0.139143037	0.196457638	100	306.809	0	0	3
53	7	0	1.325	294.559779	294.525853	294.441274	294.559779	0.118505196	0.196457638	100	306.801	0	0	3
54	7	0	1.35	294.56051	294.531531	294.458179	294.56051	0.102331787	0.196457638	100	306.81	0	0	3
55	7	0	1.375	294.566376	294.536683	294.46976	294.566376	0.096615833	0.196457638	100	306.801	0	0	3
