Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
59	8	0	1.475	101331.04	101330.209	101329.303	101331.04	1.73752318	0.944267055	54.3	1476.92	0	0	3
60	8	0	1.5	101331.071	101330.293	101329.481	101331.071	1.58950158	0.948737054	59.6	1484.83	0	0	3
61	8	0	1.525	101331.092	101330.369	101329.589	101331.092	1.50359	0.950171773	63.1	1487.66	0	0	3
62	8	0	1.55	101331.117	101330.442	101329.695	101331.117	1.4215216	0.948672015	66.7	1490.78	0	0	3
63	8	0	1.575	101331.165	101330.512	101329.78	101331.165	1.38490376	0.945367375	68.2	1479.73	0	0	3
64	8	0	1.6	101331.227	101330.581	101329.847	101331.227	1.38052462	0.940319477	68.1	1488.27	0	0	3
65	8	0	1.625	101331.277	101330.649	101329.908	101331.277	1.36858655	0.934101862	68.2	1480.82	0	0	3
66	9	0	1.65	101331.308	101330.716	101329.975	101331.308	1.33338688	0.927046911	69.5	1490.39	0	0	3
67	9	0	1.675	101331.316	101330.78	101330.045	101331.316	1.27062114	0.918901656	72.3	1487.97	0	0	3
68	9	0	1.7	101331.299	101330.839	101330.122	101331.316	1.19380244	0.910169047	76.2	1492.36	0	0	3
69	9	0	1.725	101331.273	101330.894	101330.194	101331.316	1.12155965	0.901218429	80.3	1485.01	0	0	3
70	9	0	1.75	101331.265	101330.945	101330.265	101331.316	1.05095394	0.891822226	84.8	1494.6	0	0	3
71	9	0	1.775	101331.273	101330.993	101330.344	101331.316	0.971424121	0.882124027	90.8	1486.98	0	0	3
72	9	0	1.8	101331.318	101331.04	101330.425	101331.318	0.893333628	0.872039136	97.6	1495.9	0	0	3
73	9	0	1.825	101331.389	101331.085	101330.497	101331.389	0.891920647	0.861719871	96.6	1489.81	0	0	3
74	10	0	1.85	101331.435	101331.13	101330.562	101331.435	0.872795987	0.851231217	97.5	1496.82	0	0	3
75	10	0	1.875	101331.452	101331.172	101330.644	101331.452	0.807715284	0.84031509	100	1489.16	0	0	3
