Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	101500.345	101500.345	101500.345	101500.345	0	0	0	6449.94	0	0	3
2	0	0	0.05	101328.689	101414.517	101328.689	101500.345	85.8281271	0	0	2408.94	0	0	3
3	0	0	0.075	101324.96	101384.664	101324.96	101500.345	115.680397	0	0	1629.89	0	0	3
4	0	0	0.1	101322.927	101369.23	101322.927	101500.345	131.114859	0	0	1526.6	0	0	3
5	0	0	0.125	101323.679	101360.12	101322.927	101500.345	140.225009	0	0	1455.16	0	0	3
6	1	0	0.15	101323.522	101354.02	101322.927	101500.345	146.324689	0	0	1415.12	0	0	3
7	1	0	0.175	101323.588	101349.673	101322.927	101500.345	150.672125	0	0	1391.88	0	0	3
8	1	0	0.2	101322.938	101346.331	101322.927	101500.345	154.014013	0	0	1377.97	0	0	3
9	1	0	0.225	101323.015	101343.74	101322.927	101500.345	156.604664	0	0	1361.02	0	0	3
10	1	0	0.25	101323.231	101341.689	101322.927	101500.345	158.65562	0	0	1338.3	0	0	3
11	1	0	0.275	101322.975	101339.988	101322.927	101500.345	160.356897	0	0	1338.46	0	0	3
12	1	0	0.3	101323.133	101338.583	101322.927	101500.345	161.761449	0	0	1329.41	0	0	3
13	1	0	0.325	101323.004	101337.385	101322.927	101500.345	162.95989	0	0	1362.74	0	0	3
14	1	0	0.35	101323.654	101336.404	101322.927	101500.345	163.940675	0	0	1330.23	0	0	3
15	2	0	0.375	101324.285	101335.596	101322.927	101500.345	164.748589	0	0	1354.66	0	0	3
16	2	0	0.4	101324.854	101334.925	101322.927	101500.345	165.419981	0	0	1330.56	0	0	3
17	2	0	0.425	101325.939	101334.396	101322.927	101500.345	165.948566	0	0	1340.02	0	0	3
18	2	0	0.45	101327.312	101334.003	101322.927	101500.345	166.34213	0	0	1318.6	0	0	3
19	2	0	0.475	101328.98	101333.738	101322.927	101500.345	166.606484	0	0	1318.35	0	0	3
20	2	0	0.5	101330.532	101333.578	101322.927	101500.345	166.766814	0	0	1290.37	0	0	3
21	2	0	0.525	101332.282	101325.175	101322.927	101332.282	9.35527269	0	0	1285.83	0	0	3
22	2	0	0.55	101334.13	101325.447	101322.927	101334.13	11.2037495	0	0	1268.07	0	0	3
23	2	0	0.575	101336.098	101326.004	101322.927	101336.098	13.1717066	0	0	1258.98	0	0	3
24	3	0	0.6	101337.606	101326.738	101322.938	101337.606	14.6679519	0	0	1222.54	0	0	3
25	3	0	0.625	101338.954	101327.502	101322.938	101338.954	16.0162665	0	0	1229.67	0	0	3
26	3	0	0.65	101339.728	101328.312	101322.938	101339.728	16.7908499	0	0	1226.37	0	0	3
27	3	0	0.675	101340.667	101329.166	101322.938	101340.667	17.7292535	0	0	1231.55	0	0	3
28	3	0	0.7	101341.393	101330.089	101322.975	101341.393	18.4175867	0	0	1222.69	0	0	3
29	3	0	0.725	101342.067	101331.041	101322.975	101342.067	16.5143422	0	0	1218.23	0	0	3
30	3	0	0.75	101342.534	101332.006	101322.975	101342.534	14.8130649	0	0	1208.83	0	0	3
31	3	0	0.775	101342.968	101333.006	101323.004	101342.968	13.4085129	0	0	1209.25	0	0	3
32	3	0	0.8	101343.284	101334.014	101323.004	101343.284	12.2100724	0	0	1209.35	0	0	3
33	3	0	0.825	101343.617	101335.044	101323.654	101343.617	11.2292875	0	0	1216.09	0	0	3
34	3	0	0.85	101343.845	101336.054	101324.285	101343.845	10.8789033	0	0	1206.18	0	0	3
35	4	0	0.875	101344.12	101337.046	101324.854	101344.12	11.8706538	0	0	1232.97	0	0	3
36	4	0	0.9	101344.295	101338.018	101325.939	101344.295	12.8427042	0	0	1220.15	0	0	3
37	4	0	0.925	101344.447	101338.943	101327.312	101344.447	13.7681041	0	0	1228.09	0	0	3
38	4	0	0.95	101344.453	101339.8	101328.98	101344.453	14.6251502	0	0	1214.19	0	0	3
39	4	0	0.975	101344.546	101340.578	101330.532	101344.546	14.0141595	0	0	1207.35	0	0	3
40	4	0	1	101344.545	101341.279	101332.282	101344.546	12.2640606	3.24289999	26.4	1209.22	0	0	3
41	4	0	1.025	101344.621	101341.896	101334.13	101344.621	10.4908594	3.25419134	31	1208.64	0	0	3
42	4	0	1.05	101344.641	101342.422	101336.098	101344.641	8.54283053	3.25568596	38.1	1208.41	0	0	3
43	4	0	1.075	101344.767	101342.855	101337.606	101344.767	7.16120084	3.26246563	45.5	1206.21	0	0	3
44	4	0	1.1	101344.746	101342.945	101337.606	101344.767	7.16120084	3.26544245	45.5	1204.03	0	0	3
45	4	0	1.125	101344.77	101343.286	101338.954	101344.77	5.81598081	3.26732138	56.1	1196.21	0	0	3
46	5	0	1.15	101344.8	101343.565	101339.728	101344.8	5.0716733	3.26933089	64.4	1192.03	0	0	3
47	5	0	1.175	101344.77	101343.805	101340.667	101344.8	4.13326963	3.27076626	79.1	1195.89	0	0	3
48	5	0	1.2	101344.75	101343.999	101341.393	101344.8	3.40737528	3.27184279	96	1200.44	0	0	3
49	5	0	1.225	101344.784	101344.161	101342.067	101344.8	2.73288211	3.27205407	100	1204.22	0	0	3
