Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	299.493541	299.493541	299.493541	299.493541	0	0	0	306.797	0	0	3
2	0	0	0.05	310.705327	305.099434	299.493541	310.705327	5.60589322	0	0	306.748	0	0	3
3	0	0	0.075	326.751251	312.316706	299.493541	326.751251	12.8231654	0	0	306.399	0	0	3
4	0	0	0.1	347.386873	321.084248	299.493541	347.386873	21.590707	0	0	304.889	0	0	3
5	0	0	0.125	372.288322	331.325063	299.493541	372.288322	31.8315218	0	0	300.566	0	0	3
6	1	0	0.15	401.049136	342.945742	299.493541	401.049136	43.4522008	0	0	291.648	0	0	3
7	1	0	0.175	433.019216	355.813381	299.493541	433.019216	56.31984	0	0	277.275	0	0	3
8	1	0	0.2	467.145825	369.729936	299.493541	467.145825	70.2363955	0	0	257.426	0	0	3
9	1	0	0.225	501.594057	384.381505	299.493541	501.594057	84.8879646	0	0	232.523	0	0	3
10	1	0	0.25	533.287671	399.272122	299.493541	533.287671	99.7785812	0	0	203.27	0	0	3
11	1	0	0.275	559.783727	413.864086	299.493541	559.783727	114.370545	0	0	165.217	0	0	3
12	1	0	0.3	576.888659	427.449467	299.493541	576.888659	127.955926	0	0	127.212	0	0	3
13	1	0	0.325	585.966115	439.643055	299.493541	585.966115	140.149515	0	0	96.8224	0	0	3
14	1	0	0.35	589.87532	450.373931	299.493541	589.87532	150.880391	0	0	75.537	0	0	3
15	2	0	0.375	591.330544	459.771039	299.493541	591.330544	160.277498	0	0	65.3056	0	0	3
16	2	0	0.4	591.647948	468.013346	299.493541	591.647948	168.519805	0	0	62.883	0	0	3
17	2	0	0.425	591.693893	475.288672	299.493541	591.693893	175.795131	0	0	62.6528	0	0	3
18	2	0	0.45	591.705903	481.756296	299.493541	591.705903	182.262755	0	0	62.6275	0	0	3
19	2	0	0.475	591.745351	487.545194	299.493541	591.745351	188.051653	0	0	62.5157	0	0	3
20	2	0	0.5	591.77462	492.756665	299.493541	591.77462	193.263124	0	0	62.4532	0	0	3
21	2	0	0.525	591.817662	507.372871	310.705327	591.817662	202.273437	0	0	62.4195	0	0	3
22	2	0	0.55	591.740944	521.424652	326.751251	591.817662	209.107946	0	0	62.3814	0	0	3
23	2	0	0.575	591.717371	534.672958	347.386873	591.817662	213.58871	0	0	62.2061	0	0	3
24	3	0	0.6	591.791843	546.893206	372.288322	591.817662	215.568144	0	0	62.1075	0	0	3
25	3	0	0.625	591.798316	557.868706	401.049136	591.817662	190.768525	0	0	62.1148	0	0	3
26	3	0	0.65	591.851727	567.408836	433.019216	591.851727	158.832511	0	0	62.0264	0	0	3
27	3	0	0.675	591.837862	575.349768	467.145825	591.851727	124.705902	0	0	62	0	0	3
28	3	0	0.7	591.859743	581.585464	501.594057	591.859743	90.2656852	0	0	62.0167	0	0	3
29	3	0	0.725	591.857348	586.098628	533.287671	591.859743	58.5720714	0	0	62.0164	0	0	3
30	3	0	0.75	591.938392	589.031164	559.783727	591.938392	32.1546646	0	0	61.9738	0	0	3
31	3	0	0.775	591.955843	590.63977	576.888659	591.955843	15.0671847	0	0	61.8763	0	0	3
32	3	0	0.8	591.975798	591.394127	585.966115	591.975798	6.00968339	0	0	61.8542	0	0	3
33	3	0	0.825	591.989673	591.695305	589.87532	591.989673	2.11435328	0	0	61.8231	0	0	3
34	3	0	0.85	592.051891	591.804134	591.330544	592.051891	0.721347477	0	0	61.7095	0	0	3
35	4	0	0.875	592.046955	591.839954	591.647948	592.051891	0.403943056	0	0	61.6422	0	0	3
36	4	0	0.9	592.030439	591.859079	591.693893	592.051891	0.357998546	0	0	61.7943	0	0	3
37	4	0	0.925	592.041503	591.876459	591.705903	592.051891	0.345988795	0	0	61.499	0	0	3
38	4	0	0.95	592.083247	591.895326	591.717371	592.083247	0.365876	0	0	61.8109	0	0	3
39	4	0	0.975	592.084128	591.912265	591.717371	592.084128	0.366756654	0	0	61.5457	0	0	3
40	4	0	1	592.071461	591.927107	591.717371	592.084128	0.366756654	39.7999316	100	61.7619	0	0	3
41	4	0	1.025	592.087573	591.940603	591.717371	592.087573	0.370201894	39.8004484	100	61.5587	0	0	3
42	4	0	1.05	592.070328	591.957072	591.717371	592.087573	0.370201894	39.8004484	100	61.5684	0	0	3
43	4	0	1.075	592.105056	591.976456	591.791843	592.105056	0.313212976	39.7999316	100	61.1922	0	0	3
44	4	0	1.1	592.083717	591.981564	591.791843	592.105056	0.313212976	39.7999316	100	61.4167	0	0	3
45	4	0	1.125	592.092178	591.995866	591.798316	592.105056	0.30673993	39.7999316	100	61.0919	0	0	3
46	5	0	1.15	592.065855	592.008606	591.837862	592.105056	0.267194311	39.7999316	100	61.4487	0	0	3
47	5	0	1.175	592.072903	592.019138	591.837862	592.105056	0.267194311	39.7999316	100	61.3934	0	0	3
48	5	0	1.2	592.073731	592.03037	591.857348	592.105056	0.247708556	39.7999316	100	61.5064	0	0	3
49	5	0	1.225	592.074441	592.040593	591.857348	592.105056	0.247708556	39.7999316	100	61.2014	0	0	3
