Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	6.34447477	6.34447477	6.34447477	6.34447477	0	0	0	0	0	0	3
2	0	0	0.05	17.9802985	12.1623866	6.34447477	17.9802985	5.81791185	0	0	0	0	0	3
3	0	0	0.075	14.5946784	12.9731506	6.34447477	17.9802985	6.62867579	0	0	0	0	0	3
4	0	0	0.1	15.7609137	13.6700913	6.34447477	17.9802985	7.32561658	0	0	0	0	0	3
5	0	0	0.125	17.8817754	14.5124281	6.34447477	17.9802985	8.16795338	0	0	0	0	0	3
6	1	0	0.15	20.8594156	15.5702594	6.34447477	20.8594156	9.22578463	0	0	0	0	0	3
7	1	0	0.175	24.2839406	16.815071	6.34447477	24.2839406	10.4705962	0	0	0	0	0	3
8	1	0	0.2	28.1287653	18.2292828	6.34447477	28.1287653	11.884808	0	0	0	0	0	3
9	1	0	0.225	32.2196898	19.7837724	6.34447477	32.2196898	13.4392977	0	0	0	0	0	3
10	1	0	0.25	36.1741901	21.4228142	6.34447477	36.1741901	15.0783395	0	0	0	0	0	3
11	1	0	0.275	39.8071149	23.0941143	6.34447477	39.8071149	16.7496395	0	0	0	0	0	3
12	1	0	0.3	42.5535474	24.7157337	6.34447477	42.5535474	18.3712589	0	0	0	0	0	3
13	1	0	0.325	44.2651286	26.2195333	6.34447477	44.2651286	19.8750585	0	0	0	0	0	3
14	1	0	0.35	45.5013103	27.5968031	6.34447477	45.5013103	21.2523283	0	0	0	0	0	3
15	2	0	0.375	45.7916457	28.8097926	6.34447477	45.7916457	22.4653178	0	0	0	0	0	3
16	2	0	0.4	45.8027113	29.87185	6.34447477	45.8027113	23.5273752	0	0	0	0	0	3
17	2	0	0.425	45.570163	30.7952802	6.34447477	45.8027113	24.4508054	0	0	0	0	0	3
18	2	0	0.45	45.4706105	31.6105763	6.34447477	45.8027113	25.2661016	0	0	0	0	0	3
19	2	0	0.475	45.2443166	32.3281416	6.34447477	45.8027113	25.9836668	0	0	0	0	0	3
20	2	0	0.5	45.1497981	32.9692244	6.34447477	45.8027113	26.6247497	0	0	0	0	0	3
21	2	0	0.525	44.6673682	34.8853691	14.5946784	45.8027113	22.7229825	0	0	0	0	0	3
22	2	0	0.55	45.2728305	36.2499957	14.5946784	45.8027113	23.2768451	0	0	0	0	0	3
23	2	0	0.575	45.354747	37.7879991	15.7609137	45.8027113	24.1179078	0	0	0	0	0	3
24	3	0	0.6	44.5791329	39.2289101	17.8817754	45.8027113	24.7164819	0	0	0	0	0	3
25	3	0	0.625	44.603429	40.5649928	20.8594156	45.8027113	24.9432957	0	0	0	0	0	3
26	3	0	0.65	44.3470651	41.7393752	24.2839406	45.8027113	21.5187707	0	0	0	0	0	3
27	3	0	0.675	44.5165354	42.751005	28.1287653	45.8027113	17.673946	0	0	0	0	0	3
28	3	0	0.7	44.307327	43.5599331	32.2196898	45.8027113	13.5830215	0	0	0	0	0	3
29	3	0	0.725	44.2446473	44.1611809	36.1741901	45.8027113	9.62852115	0	0	0	0	0	3
30	3	0	0.75	43.5373355	44.5293382	39.8071149	45.8027113	5.99559643	0	0	0	0	0	3
31	3	0	0.775	43.5310493	44.7155349	42.5535474	45.8027113	3.24916391	0	0	0	0	0	3
32	3	0	0.8	43.4604382	44.7608795	43.4604382	45.8027113	2.3422731	0	0	0	0	0	3
33	3	0	0.825	43.3326139	44.7142537	43.3326139	45.8027113	2.47009738	0	0	0	0	0	3
34	3	0	0.85	43.0127482	44.5898256	43.0127482	45.8027113	2.78996304	0	0	0	0	0	3
35	4	0	0.875	43.0940533	44.454946	43.0127482	45.8027113	2.78996304	0	0	0	0	0	3
36	4	0	0.9	43.2265608	44.3261385	43.0127482	45.570163	2.55741478	0	0	0	0	0	3
37	4	0	0.925	43.1630995	44.2057853	43.0127482	45.4706105	2.45786223	0	0	0	0	0	3
38	4	0	0.95	42.9560135	44.0800555	42.9560135	45.354747	2.39873348	0	0	0	0	0	3
39	4	0	0.975	42.9306868	43.964374	42.9306868	45.354747	2.42406022	0	0	0	0	0	3
40	4	0	1	43.0279868	43.8582834	42.9306868	45.354747	2.42406022	4.68120493	100	0	0	0	3
41	4	0	1.025	42.9456421	43.7721971	42.9306868	45.354747	2.42406022	4.68120493	100	0	0	0	3
42	4	0	1.05	43.0781931	43.6624652	42.9306868	45.354747	2.42406022	4.68120493	100	0	0	0	3
43	4	0	1.075	42.8905777	43.5392568	42.8905777	44.603429	1.71285138	4.68120493	100	0	0	0	3
44	4	0	1.1	43.1019139	43.5184309	42.8905777	44.603429	1.71285138	4.68120493	100	0	0	0	3
45	4	0	1.125	43.0477881	43.4455097	42.8905777	44.603429	1.71285138	4.68120493	100	0	0	0	3
46	5	0	1.15	43.1765684	43.377564	42.8905777	44.5165354	1.62595774	4.68120493	100	0	0	0	3
47	5	0	1.175	43.0720819	43.3168505	42.8905777	44.5165354	1.62595774	4.68120493	100	0	0	0	3
48	5	0	1.2	43.0441614	43.2467375	42.8905777	44.307327	1.41674936	4.68120493	100	0	0	0	3
49	5	0	1.225	43.0503447	43.1868812	42.8905777	44.2446473	1.35406965	4.68120493	100	0	0	0	3
