Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	293.203511	293.203511	293.203511	293.203511	0	0	0	307.035	0	0	3
2	0	0	0.05	293.229759	293.216635	293.203511	293.229759	0.0131241904	0	0	307.049	0	0	3
3	0	0	0.075	293.252704	293.228658	293.203511	293.252704	0.025147332	0	0	307.054	0	0	3
4	0	0	0.1	293.277618	293.240898	293.203511	293.277618	0.0373872772	0	0	307.038	0	0	3
5	0	0	0.125	293.30678	293.254074	293.203511	293.30678	0.050563662	0	0	306.997	0	0	3
6	1	0	0.15	293.36564	293.272669	293.203511	293.36564	0.0691579174	0	0	306.994	0	0	3
7	1	0	0.175	293.4467	293.29753	293.203511	293.4467	0.094019547	0	0	307.011	0	0	3
8	1	0	0.2	293.544208	293.328365	293.203511	293.544208	0.12485433	0	0	307.017	0	0	3
9	1	0	0.225	293.655589	293.364723	293.203511	293.655589	0.161212559	0	0	307.018	0	0	3
10	1	0	0.25	293.778726	293.406123	293.203511	293.778726	0.202612855	0	0	307.011	0	0	3
11	1	0	0.275	293.974236	293.45777	293.203511	293.974236	0.254259423	0	0	307.025	0	0	3
12	1	0	0.3	294.174017	293.517457	293.203511	294.174017	0.31394668	0	0	307.032	0	0	3
13	1	0	0.325	294.371874	293.583182	293.203511	294.371874	0.379671015	0	0	307.039	0	0	3
14	1	0	0.35	294.562772	293.653152	293.203511	294.562772	0.449641742	0	0	307.041	0	0	3
15	2	0	0.375	294.740499	293.725642	293.203511	294.740499	0.522131552	0	0	307.038	0	0	3
16	2	0	0.4	294.968127	293.803297	293.203511	294.968127	0.59978688	0	0	307.032	0	0	3
17	2	0	0.425	295.160052	293.883107	293.203511	295.160052	0.679595992	0	0	307.036	0	0	3
18	2	0	0.45	295.320719	293.962974	293.203511	295.320719	0.759463328	0	0	307.045	0	0	3
19	2	0	0.475	295.451935	294.04134	293.203511	295.451935	0.837829707	0	0	307.044	0	0	3
20	2	0	0.5	295.559245	294.117236	293.203511	295.559245	0.913724964	0	0	307.041	0	0	3
21	2	0	0.525	295.658021	294.239961	293.229759	295.658021	1.02332631	0	0	307.043	0	0	3
22	2	0	0.55	295.741138	294.36553	293.252704	295.741138	1.13687212	0	0	307.045	0	0	3
23	2	0	0.575	295.806488	294.493219	293.277618	295.806488	1.25232134	0	0	307.044	0	0	3
24	3	0	0.6	295.832023	294.62094	293.30678	295.832023	1.36686525	0	0	307.042	0	0	3
25	3	0	0.625	295.861377	294.748669	293.36564	295.861377	1.47600086	0	0	307.049	0	0	3
26	3	0	0.65	295.896682	294.875221	293.4467	295.896682	1.57769133	0	0	307.061	0	0	3
27	3	0	0.675	295.951424	295.000458	293.544208	295.951424	1.67209276	0	0	307.076	0	0	3
28	3	0	0.7	296.000704	295.123282	293.655589	296.000704	1.75855932	0	0	307.076	0	0	3
29	3	0	0.725	296.047504	295.242878	293.778726	296.047504	1.83675478	0	0	307.058	0	0	3
30	3	0	0.75	296.055915	295.356738	293.974236	296.055915	1.89896763	0	0	307.054	0	0	3
31	3	0	0.775	296.087749	295.462413	294.174017	296.087749	1.913732	0	0	307.044	0	0	3
32	3	0	0.8	296.104889	295.558957	294.371874	296.104889	1.73301493	0	0	307.05	0	0	3
33	3	0	0.825	296.124802	295.646603	294.562772	296.124802	1.5620302	0	0	307.057	0	0	3
34	3	0	0.85	296.124295	295.724679	294.740499	296.124802	1.3843025	0	0	307.048	0	0	3
35	4	0	0.875	296.123375	295.793823	294.968127	296.124802	1.15667459	0	0	307.064	0	0	3
36	4	0	0.9	296.145568	295.852695	295.160052	296.145568	0.985515633	0	0	307.034	0	0	3
37	4	0	0.925	296.163283	295.902857	295.320719	296.163283	0.842564558	0	0	307.058	0	0	3
38	4	0	0.95	296.128309	295.943236	295.451935	296.163283	0.711348051	0	0	307.073	0	0	3
39	4	0	0.975	296.133734	295.977326	295.559245	296.163283	0.604037729	0	0	307.148	0	0	3
40	4	0	1	296.13357	296.006043	295.658021	296.163283	0.505261931	0.436586845	86.4	307.121	0	0	3
41	4	0	1.025	296.125219	296.029402	295.741138	296.163283	0.422145185	0.436586845	100	307.102	0	0	3
42	4	0	1.05	296.137196	296.049205	295.806488	296.163283	0.356795482	0.436586845	100	307.08	0	0	3
43	4	0	1.075	296.164372	296.0671	295.832023	296.164372	0.332348244	0.436586845	100	307.09	0	0	3
44	4	0	1.1	296.171001	296.072047	295.832023	296.171001	0.33897739	0.436586845	100	307.124	0	0	3
45	4	0	1.125	296.193186	296.089245	295.861377	296.193186	0.331809027	0.436586845	100	307.111	0	0	3
46	5	0	1.15	296.208028	296.105753	295.896682	296.208028	0.311345868	0.436586845	100	307.051	0	0	3
47	5	0	1.175	296.193363	296.11988	295.951424	296.208028	0.25660356	0.436586845	100	307.078	0	0	3
48	5	0	1.2	296.168285	296.130207	296.000704	296.208028	0.207323532	0.436586845	100	307.103	0	0	3
49	5	0	1.225	296.168268	296.138186	296.047504	296.208028	0.160523554	0.436586845	100	307.08	0	0	3
