Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	1253430.68	1253430.68	1253430.68	1253430.68	0	0	0	0	0	0	3
2	0	0	0.05	2944910.4	2099170.54	1253430.68	2944910.4	845739.86	0	0	0	0	0	3
3	0	0	0.075	2909290.67	2369210.59	1253430.68	2944910.4	1115779.9	0	0	0	0	0	3
4	1	0	0.1	2909323.86	2504238.9	1253430.68	2944910.4	1250808.22	0	0	0	0	0	3
5	1	0	0.125	2909818.51	2585354.82	1253430.68	2944910.4	1331924.14	0	0	0	0	0	3
6	1	0	0.15	2908102.88	2639146.17	1253430.68	2944910.4	1385715.49	0	0	0	0	0	3
7	1	0	0.175	2908346.64	2677603.38	1253430.68	2944910.4	1424172.7	0	0	0	0	0	3
8	1	0	0.2	2910029.99	2706656.71	1253430.68	2944910.4	1453226.02	0	0	0	0	0	3
9	1	0	0.225	2912307.7	2729506.82	1253430.68	2944910.4	1476076.13	0	0	0	0	0	3
10	1	0	0.25	2914633.13	2748019.45	1253430.68	2944910.4	1494588.76	0	0	0	0	0	3
11	1	0	0.275	2913913.06	2763100.68	1253430.68	2944910.4	1509670	0	0	0	0	0	3
12	1	0	0.3	2917592.54	2775975.01	1253430.68	2944910.4	1522544.32	0	0	0	0	0	3
13	1	0	0.325	2921137.38	2787141.34	1253430.68	2944910.4	1533710.66	0	0	0	0	0	3
14	1	0	0.35	2925464.34	2797021.56	1253430.68	2944910.4	1543590.87	0	0	0	0	0	3
15	1	0	0.375	2928902.01	2805813.59	1253430.68	2944910.4	1552382.9	0	0	0	0	0	3
16	1	0	0.4	2928499.64	2813481.46	1253430.68	2944910.4	1560050.78	0	0	0	0	0	3
17	1	0	0.425	2934028.77	2820572.48	1253430.68	2944910.4	1567141.8	0	0	0	0	0	3
18	1	0	0.45	2939016.74	2827152.72	1253430.68	2944910.4	1573722.04	0	0	0	0	0	3
19	1	0	0.475	2943720.93	2833287.89	1253430.68	2944910.4	1579857.21	0	0	0	0	0	3
20	1	0	0.5	2948153.3	2839031.16	1253430.68	2948153.3	1585600.48	0	0	0	0	0	3
21	2	0	0.525	2949908.67	2923855.06	2908102.88	2949908.67	41805.7862	0	0	0	0	0	3
22	2	0	0.55	2955996.25	2924409.35	2908102.88	2955996.25	47893.3696	0	0	0	0	0	3
23	2	0	0.575	2961578.75	2927023.75	2908102.88	2961578.75	53475.8651	0	0	0	0	0	3
24	2	0	0.6	2966610.13	2929888.07	2908102.88	2966610.13	58507.2447	0	0	0	0	0	3
25	2	0	0.625	2971141.27	2932954.21	2908102.88	2971141.27	63038.3852	0	0	0	0	0	3
26	2	0	0.65	2974086.24	2936253.37	2908346.64	2974086.24	65739.5936	0	0	0	0	0	3
27	2	0	0.675	2978453.68	2939758.73	2910029.99	2978453.68	68423.6874	0	0	0	0	0	3
28	2	0	0.7	2981507.45	2943332.6	2912307.7	2981507.45	69199.754	0	0	0	0	0	3
29	2	0	0.725	2982651.66	2946849.8	2913913.06	2982651.66	68738.6008	0	0	0	0	0	3
30	2	0	0.75	2982970.85	2950266.68	2913913.06	2982970.85	69057.7877	0	0	0	0	0	3
31	2	0	0.775	2982699.8	2953706.02	2917592.54	2982970.85	65378.3076	0	0	0	0	0	3
32	2	0	0.8	2982066.72	2956929.73	2921137.38	2982970.85	61833.4681	0	0	0	0	0	3
33	2	0	0.825	2980423.42	2959894.03	2925464.34	2982970.85	57506.5091	0	0	0	0	0	3
34	2	0	0.85	2979365.58	2962589.09	2928499.64	2982970.85	54471.2055	0	0	0	0	0	3
35	2	0	0.875	2978231.27	2965055.56	2928499.64	2982970.85	54471.2055	0	0	0	0	0	3
36	2	0	0.9	2977037.31	2967482.44	2934028.77	2982970.85	48942.0794	0	0	0	0	0	3
37	2	0	0.925	2975258.05	2969543.9	2939016.74	2982970.85	43954.1036	0	0	0	0	0	3
38	2	0	0.95	2973535.6	2971269.85	2943720.93	2982970.85	39249.9152	0	0	0	0	0	3
