Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	293.285681	293.285681	293.285681	293.285681	0	0	0	646.8	0	0	3
2	0	0	0.05	293.486522	293.386101	293.285681	293.486522	0.100420449	0	0	646.8	0	0	3
3	0	0	0.075	293.683425	293.485209	293.285681	293.683425	0.19952822	0	0	646.8	0	0	3
4	1	0	0.1	293.879991	293.583905	293.285681	293.879991	0.298223696	0	0	646.8	0	0	3
5	1	0	0.125	294.083714	293.683866	293.285681	294.083714	0.398185525	0	0	646.8	0	0	3
6	1	0	0.15	294.445041	293.810729	293.285681	294.445041	0.525047952	0	0	646.8	0	0	3
7	1	0	0.175	294.888042	293.964631	293.285681	294.888042	0.678949807	0	0	646.8	0	0	3
8	1	0	0.2	295.351463	294.137985	293.285681	295.351463	0.852303895	0	0	646.8	0	0	3
9	1	0	0.225	295.808407	294.323587	293.285681	295.808407	1.03790634	0	0	646.8	0	0	3
10	1	0	0.25	296.254465	294.516675	293.285681	296.254465	1.23099407	0	0	646.8	0	0	3
11	1	0	0.275	296.897258	294.733092	293.285681	296.897258	1.44741067	0	0	646.8	0	0	3
12	1	0	0.3	297.514569	294.964881	293.285681	297.514569	1.67920044	0	0	646.8	0	0	3
13	1	0	0.325	298.10644	295.20654	293.285681	298.10644	1.92085877	0	0	646.8	0	0	3
14	1	0	0.35	298.673111	295.454152	293.285681	298.673111	2.16847102	0	0	646.8	0	0	3
15	1	0	0.375	299.214391	295.704835	293.285681	299.214391	2.41915362	0	0	646.8	0	0	3
16	1	0	0.4	299.966492	295.971188	293.285681	299.966492	2.68550719	0	0	646.8	0	0	3
17	1	0	0.425	300.661447	296.247086	293.285681	300.661447	2.96140477	0	0	646.8	0	0	3
18	1	0	0.45	301.298462	296.527718	293.285681	301.298462	3.2420368	0	0	646.8	0	0	3
19	1	0	0.475	301.8767	296.809243	293.285681	301.8767	3.52356221	0	0	646.8	0	0	3
20	1	0	0.5	302.395464	297.088554	293.285681	302.395464	3.80287327	0	0	646.8	0	0	3
21	2	0	0.525	303.036599	297.5761	293.486522	303.036599	4.18999872	0	0	646.8	0	0	3
22	2	0	0.55	303.551826	298.079365	293.683425	303.551826	4.59415614	0	0	646.8	0	0	3
23	2	0	0.575	303.951847	298.592786	293.879991	303.951847	5.00888176	0	0	646.8	0	0	3
24	2	0	0.6	304.251515	299.111363	294.083714	304.251515	5.42749613	0	0	646.8	0	0	3
25	2	0	0.625	304.467756	299.630565	294.445041	304.467756	5.81983584	0	0	646.8	0	0	3
26	2	0	0.65	304.665097	300.141567	294.888042	304.665097	6.1769368	0	0	646.8	0	0	3
27	2	0	0.675	304.784333	300.636382	295.351463	304.784333	6.49839725	0	0	646.8	0	0	3
28	2	0	0.7	304.857999	301.111709	295.808407	304.857999	6.78812158	0	0	646.8	0	0	3
29	2	0	0.725	304.904178	301.566497	296.254465	304.904178	7.04982243	0	0	646.8	0	0	3
30	2	0	0.75	304.933798	302.000464	296.897258	304.933798	7.2673725	0	0	646.8	0	0	3
31	2	0	0.775	304.958616	302.403532	297.514569	304.958616	7.43865063	0	0	646.8	0	0	3
32	2	0	0.8	304.972282	302.776418	298.10644	304.972282	6.86584257	0	0	646.8	0	0	3
33	2	0	0.825	304.979252	303.120058	298.673111	304.979252	6.3061404	0	0	646.8	0	0	3
34	2	0	0.85	304.982131	303.435509	299.214391	304.982131	5.76774042	0	0	646.8	0	0	3
35	2	0	0.875	304.982449	303.723912	299.966492	304.982449	5.01595788	0	0	646.8	0	0	3
36	2	0	0.9	304.980515	303.974613	300.661447	304.982449	4.32100247	0	0	646.8	0	0	3
37	2	0	0.925	304.977118	304.190397	301.298462	304.982449	3.6839874	0	0	646.8	0	0	3
38	2	0	0.95	304.973643	304.374156	301.8767	304.982449	3.10574901	0	0	646.8	0	0	3
