Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	9.3650609e-005	9.3650609e-005	9.3650609e-005	9.3650609e-005	0	0	0	0	0	0	3
2	1	0	0.05	3.52517606e-006	4.85878925e-005	3.52517606e-006	9.3650609e-005	4.50627165e-005	0	0	0	0	0	3
3	1	0	0.075	-7.43217752e-007	3.21441891e-005	-7.43217752e-007	9.3650609e-005	6.15064199e-005	0	0	0	0	0	3
4	1	0	0.1	2.50566871e-007	2.41707835e-005	-7.43217752e-007	9.3650609e-005	6.94798254e-005	0	0	0	0	0	3
5	1	0	0.125	-1.78598202e-006	1.89794304e-005	-1.78598202e-006	9.3650609e-005	7.46711786e-005	0	0	0	0	0	3
6	1	0	0.15	-3.34064311e-006	1.52594182e-005	-3.34064311e-006	9.3650609e-005	7.83911908e-005	0	0	0	0	0	3
7	2	0	0.175	-4.80216225e-006	1.23934781e-005	-4.80216225e-006	9.3650609e-005	8.12571309e-005	0	0	0	0	0	3
8	2	0	0.2	-4.79342799e-006	1.02451148e-005	-4.80216225e-006	9.3650609e-005	8.34054941e-005	0	0	0	0	0	3
9	2	0	0.225	8.0151238e-008	9.11567445e-006	-4.80216225e-006	9.3650609e-005	8.45349345e-005	0	0	0	0	0	3
10	2	0	0.25	9.80348159e-008	8.21391048e-006	-4.80216225e-006	9.3650609e-005	8.54366985e-005	0	0	0	0	0	3
11	2	0	0.275	1.3291406e-007	7.47927444e-006	-4.80216225e-006	9.3650609e-005	8.61713345e-005	0	0	0	0	0	3
12	2	0	0.3	8.91101082e-007	6.93026e-006	-4.80216225e-006	9.3650609e-005	8.6720349e-005	0	0	0	0	0	3
13	3	0	0.325	-4.6659746e-006	6.03824195e-006	-4.80216225e-006	9.3650609e-005	8.7612367e-005	0	0	0	0	0	3
14	3	0	0.35	2.35026785e-006	5.77481523e-006	-4.80216225e-006	9.3650609e-005	8.78757937e-005	0	0	0	0	0	3
15	3	0	0.375	1.13724312e-006	5.46564376e-006	-4.80216225e-006	9.3650609e-005	8.81849652e-005	0	0	0	0	0	3
16	3	0	0.4	1.48802059e-006	5.21704231e-006	-4.80216225e-006	9.3650609e-005	8.84335667e-005	0	0	0	0	0	3
17	3	0	0.425	-4.05108847e-006	4.67185814e-006	-4.80216225e-006	9.3650609e-005	8.89787508e-005	0	0	0	0	0	3
18	3	0	0.45	6.20098922e-006	4.75680987e-006	-4.80216225e-006	9.3650609e-005	8.89787508e-005	0	0	0	0	0	3
19	4	0	0.475	-1.00051556e-006	4.45379274e-006	-4.80216225e-006	9.3650609e-005	8.91968162e-005	0	0	0	0	0	3
20	4	0	0.5	1.61397622e-006	4.31180192e-006	-4.80216225e-006	9.3650609e-005	8.93388071e-005	0	0	0	0	0	3
21	4	0	0.525	-1.05236099e-006	-4.23346582e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
22	4	0	0.55	2.16454322e-006	-4.91378224e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
23	4	0	0.575	8.13570559e-007	-4.13538809e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
24	4	0	0.6	2.33903955e-006	-3.09115175e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
25	5	0	0.625	1.68647097e-006	-1.35492525e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
26	5	0	0.65	2.70727443e-006	1.66903352e-007	-4.80216225e-006	6.20098922e-006	1.10031515e-005	0	0	0	0	0	3
27	5	0	0.675	2.66055348e-006	5.40039139e-007	-4.79342799e-006	6.20098922e-006	1.07364931e-005	0	0	0	0	0	3
28	5	0	0.7	2.75827578e-006	9.17624328e-007	-4.6659746e-006	6.20098922e-006	9.60705267e-006	0	0	0	0	0	3
29	5	0	0.725	2.04284833e-006	1.01575918e-006	-4.6659746e-006	6.20098922e-006	8.70528871e-006	0	0	0	0	0	3
30	6	0	0.75	1.19309311e-006	1.0705121e-006	-4.6659746e-006	6.20098922e-006	7.97065267e-006	0	0	0	0	0	3
31	6	0	0.775	1.17916893e-007	1.06976224e-006	-4.6659746e-006	6.20098922e-006	7.42163822e-006	0	0	0	0	0	3
32	6	0	0.8	-1.15218347e-006	9.67598011e-007	-4.6659746e-006	6.20098922e-006	6.52962018e-006	0	0	0	0	0	3
33	6	0	0.825	-1.33389542e-006	1.13420197e-006	-4.05108847e-006	6.20098922e-006	6.26619345e-006	0	0	0	0	0	3
34	6	0	0.85	-1.47615737e-006	9.42880709e-007	-4.05108847e-006	6.20098922e-006	5.95702198e-006	0	0	0	0	0	3
35	6	0	0.875	-1.29224455e-006	8.21406326e-007	-4.05108847e-006	6.20098922e-006	5.70842053e-006	0	0	0	0	0	3
36	6	0	0.9	-1.00395454e-006	6.9680757e-007	-4.05108847e-006	6.20098922e-006	5.24818809e-006	0	0	0	0	0	3
37	7	0	0.925	-1.09263322e-006	8.44730332e-007	-1.47615737e-006	6.20098922e-006	5.24818809e-006	0	0	0	0	0	3
38	7	0	0.95	-1.74837991e-006	4.47261876e-007	-1.74837991e-006	2.75827578e-006	4.50665569e-006	0	0	0	0	0	3
39	7	0	0.975	-1.93664026e-006	4.00455641e-007	-1.93664026e-006	2.75827578e-006	4.69491604e-006	0	0	0	0	0	3
40	7	0	1	-1.00941864e-006	2.69285898e-007	-1.93664026e-006	2.75827578e-006	1.62558019e-006	0.265546199	100	0	0	0	3
41	7	0	1.025	-9.80770862e-007	2.72865404e-007	-1.93664026e-006	2.75827578e-006	1.62558019e-006	0.265546199	100	0	0	0	3
42	7	0	1.05	-1.39512406e-006	9.48820406e-008	-1.93664026e-006	2.75827578e-006	1.54774078e-006	0.265546199	100	0	0	0	3
43	8	0	1.075	-9.10485608e-007	8.67923226e-009	-1.93664026e-006	2.75827578e-006	1.44331714e-006	0.265546199	100	0	0	0	3
44	8	0	1.1	-9.96951978e-007	-3.92079682e-008	-1.93664026e-006	2.75827578e-006	1.44331714e-006	0.265546199	100	0	0	0	3
45	8	0	1.125	-1.02801286e-006	-1.99543797e-007	-1.93664026e-006	2.75827578e-006	1.33374577e-006	0.265546199	100	0	0	0	3
46	8	0	1.15	-1.21133707e-006	-3.37534656e-007	-1.93664026e-006	2.75827578e-006	1.47173663e-006	0.265546199	100	0	0	0	3
