Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	187258.986	187258.986	187258.986	187258.986	0	0	0	390206	0	0	3
2	0	0	0.05	123210.534	155234.76	123210.534	187258.986	32024.2258	0	0	285536	0	0	3
3	1	0	0.075	120325.549	143598.357	120325.549	187258.986	43660.6294	0	0	240189	0	0	3
4	1	0	0.1	119291.576	137521.661	119291.576	187258.986	49737.3246	0	0	227084	0	0	3
5	1	0	0.125	118523.818	133722.093	118523.818	187258.986	53536.8932	0	0	226226	0	0	3
6	1	0	0.15	118431.832	131173.716	118431.832	187258.986	56085.27	0	0	227975	0	0	3
7	1	0	0.175	117764.528	129258.118	117764.528	187258.986	58000.8683	0	0	229045	0	0	3
8	1	0	0.2	117074.058	127735.11	117074.058	187258.986	59523.8758	0	0	229324	0	0	3
9	1	0	0.225	116613.132	126499.335	116613.132	187258.986	60759.6511	0	0	231285	0	0	3
10	2	0	0.25	115991.907	125448.592	115991.907	187258.986	61810.3938	0	0	232782	0	0	3
11	2	0	0.275	115793.597	124570.865	115793.597	187258.986	62688.1207	0	0	237281	0	0	3
12	2	0	0.3	114656.353	123744.656	114656.353	187258.986	63514.33	0	0	237395	0	0	3
13	2	0	0.325	114586.163	123040.157	114586.163	187258.986	64218.8294	0	0	241540	0	0	3
14	2	0	0.35	113956.161	122391.3	113956.161	187258.986	64867.6862	0	0	243040	0	0	3
15	2	0	0.375	113848.073	121821.751	113848.073	187258.986	65437.2347	0	0	245739	0	0	3
16	3	0	0.4	113195.683	121282.622	113195.683	187258.986	65976.3639	0	0	245385	0	0	3
17	3	0	0.425	112916.744	120790.512	112916.744	187258.986	66468.4744	0	0	246254	0	0	3
18	3	0	0.45	112346.603	120321.406	112346.603	187258.986	66937.5804	0	0	245559	0	0	3
19	3	0	0.475	111994.226	119883.133	111994.226	187258.986	67375.853	0	0	244165	0	0	3
20	3	0	0.5	111840.879	119481.02	111840.879	187258.986	67777.9657	0	0	244194	0	0	3
21	4	0	0.525	111374.582	115686.8	111374.582	123210.534	11835.9524	0	0	240318	0	0	3
22	4	0	0.55	111005.85	115076.566	111005.85	120325.549	9319.69927	0	0	239805	0	0	3
23	4	0	0.575	110593.457	114589.961	110593.457	119291.576	8698.11847	0	0	237439	0	0	3
24	4	0	0.6	110273.686	114139.067	110273.686	118523.818	8250.13236	0	0	235999	0	0	3
25	4	0	0.625	110243.673	113725.06	110243.673	118431.832	8188.15855	0	0	236687	0	0	3
26	4	0	0.65	109879.619	113297.449	109879.619	117764.528	7884.90885	0	0	236562	0	0	3
27	4	0	0.675	109820.871	112900.266	109820.871	117074.058	7253.18662	0	0	236673	0	0	3
28	5	0	0.7	109534.445	112523.285	109534.445	116613.132	7078.68726	0	0	236108	0	0	3
29	5	0	0.725	109514.659	112168.362	109514.659	115991.907	6477.24845	0	0	236388	0	0	3
30	5	0	0.75	109534.988	111845.516	109514.659	115793.597	6278.93863	0	0	235851	0	0	3
31	5	0	0.775	109701.638	111540.918	109514.659	114656.353	5141.6949	0	0	236021	0	0	3
