Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	293.281925	293.281925	293.281925	293.281925	0	0	0	796.812	0	0	3
2	0	0	0.05	293.480215	293.38107	293.281925	293.480215	0.0991450897	0	0	796.816	0	0	3
3	1	0	0.075	293.677226	293.479789	293.281925	293.677226	0.197863534	0	0	796.818	0	0	3
4	1	0	0.1	293.875178	293.578636	293.281925	293.875178	0.296710793	0	0	796.819	0	0	3
5	1	0	0.125	294.072519	293.677413	293.281925	294.072519	0.395487365	0	0	796.82	0	0	3
6	1	0	0.15	294.394093	293.796859	293.281925	294.394093	0.514934141	0	0	796.816	0	0	3
7	1	0	0.175	294.790105	293.938752	293.281925	294.790105	0.656826395	0	0	796.807	0	0	3
8	1	0	0.2	295.179846	294.093888	293.281925	295.179846	0.811963242	0	0	796.8	0	0	3
9	1	0	0.225	295.569175	294.257809	293.281925	295.569175	0.975884015	0	0	796.8	0	0	3
10	2	0	0.25	295.960292	294.428057	293.281925	295.960292	1.14613226	0	0	796.8	0	0	3
11	2	0	0.275	296.524485	294.618642	293.281925	296.524485	1.33671662	0	0	796.8	0	0	3
12	2	0	0.3	297.122723	294.827315	293.281925	297.122723	1.54539006	0	0	796.8	0	0	3
13	2	0	0.325	297.71321	295.049307	293.281925	297.71321	1.76738193	0	0	796.8	0	0	3
14	2	0	0.35	298.25614	295.278367	293.281925	298.25614	1.99644141	0	0	796.8	0	0	3
15	2	0	0.375	298.864802	295.517462	293.281925	298.864802	2.23553707	0	0	796.8	0	0	3
16	3	0	0.4	299.757203	295.782446	293.281925	299.757203	2.50052088	0	0	796.8	0	0	3
17	3	0	0.425	300.587349	296.065087	293.281925	300.587349	2.78316224	0	0	796.8	0	0	3
18	3	0	0.45	301.44384	296.363907	293.281925	301.44384	3.08198184	0	0	796.8	0	0	3
19	3	0	0.475	302.334056	296.678125	293.281925	302.334056	3.39620019	0	0	796.8	0	0	3
20	3	0	0.5	303.137602	297.001099	293.281925	303.137602	3.719174	0	0	796.8	0	0	3
21	4	0	0.525	304.527053	297.563356	293.480215	304.527053	4.18228529	0	0	796.8	0	0	3
22	4	0	0.55	305.921531	298.185421	293.677226	305.921531	4.70563261	0	0	796.8	0	0	3
23	4	0	0.575	307.243755	298.863748	293.875178	307.243755	5.2851118	0	0	796.8	0	0	3
24	4	0	0.6	308.549135	299.597446	294.072519	308.549135	5.92003308	0	0	796.8	0	0	3
25	4	0	0.625	310.037211	300.39568	294.394093	310.037211	6.5988209	0	0	796.8	0	0	3
26	4	0	0.65	312.10352	301.281152	294.790105	312.10352	7.34239997	0	0	796.8	0	0	3
27	4	0	0.675	314.159771	302.249635	295.179846	314.159771	8.15574642	0	0	796.8	0	0	3
28	5	0	0.7	316.431245	303.312205	295.569175	316.431245	9.05439556	0	0	796.8	0	0	3
29	5	0	0.725	318.519416	304.459717	295.960292	318.519416	10.0316593	0	0	796.8	0	0	3
30	5	0	0.75	320.795759	305.70149	296.524485	320.795759	11.0828484	0	0	796.8	0	0	3
31	5	0	0.775	324.168336	307.083683	297.122723	324.168336	12.2563674	0	0	796.8	0	0	3
32	5	0	0.8	327.909641	308.623029	297.71321	327.909641	13.5737215	0	0	796.801	0	0	3
33	5	0	0.825	331.468487	310.310792	298.25614	331.468487	15.0324258	0	0	796.8	0	0	3
34	6	0	0.85	334.978234	312.146897	298.864802	334.978234	16.6294349	0	0	796.8	0	0	3
35	6	0	0.875	338.23558	314.115436	299.757203	338.23558	18.33299	0	0	796.8	0	0	3
36	6	0	0.9	342.787137	316.266933	300.587349	342.787137	20.2018453	0	0	796.815	0	0	3
37	6	0	0.925	348.135886	318.64436	301.44384	348.135886	22.2804526	0	0	796.8	0	0	3
38	6	0	0.95	352.818157	321.213075	302.334056	352.818157	24.53495	0	0	796.8	0	0	3
39	6	0	0.975	356.101002	323.901423	303.137602	356.101002	26.9003235	0	0	796.8	0	0	3
40	7	0	1	357.303457	326.609715	304.527053	357.303457	29.0463599	9.54393468	32.8	796.808	0	0	3
41	7	0	1.025	358.14062	329.290394	305.921531	358.14062	31.1049725	9.6695092	31	796.803	0	0	3
42	7	0	1.05	357.50992	331.869813	307.243755	358.14062	33.0060655	9.6695092	29.2	796.8	0	0	3
43	7	0	1.075	357.95068	334.40516	308.549135	358.14062	34.8077139	9.65961159	27.7	796.8	0	0	3
44	7	0	1.1	358.163753	335.536521	308.549135	358.163753	35.9390755	9.64812998	26.8	796.81	0	0	3
45	7	0	1.125	358.089079	337.895566	310.037211	358.163753	37.4998859	9.63159378	25.6	796.813	0	0	3
46	8	0	1.15	358.37271	340.197257	312.10352	358.37271	38.916105	9.62579357	24.7	796.8	0	0	3
47	8	0	1.175	358.532753	342.408172	314.159771	358.532753	40.1585376	9.61659409	23.9	796.8	0	0	3
48	8	0	1.2	358.447222	344.517099	316.431245	358.532753	41.2048939	9.60238684	23.3	796.812	0	0	3
49	8	0	1.225	358.021327	346.497579	318.519416	358.532753	40.0133374	9.58484793	23.9	796.827	0	0	3
50	8	0	1.25	358.069858	348.380933	320.795759	358.532753	37.7369939	9.56495006	25.3	796.8	0	0	3
51	8	0	1.275	357.832824	350.144603	324.168336	358.532753	34.3644177	9.54393468	27.7	796.8	0	0	3
52	9	0	1.3	358.098683	351.760334	327.909641	358.532753	30.6231124	9.54393468	31.1	796.803	0	0	3
53	9	0	1.325	357.807112	353.184023	331.468487	358.532753	27.0642664	9.54393468	35.2	796.821	0	0	3
54	9	0	1.35	358.052685	354.449937	334.978234	358.532753	23.5545191	9.54393468	40.5	796.8	0	0	3
55	9	0	1.375	358.814097	355.584978	338.23558	358.814097	20.5785171	9.54393468	46.3	796.8	0	0	3
56	9	0	1.4	359.189301	356.582774	342.787137	359.189301	16.4021644	9.54393468	58.1	796.811	0	0	3
57	10	0	1.425	359.250846	357.366761	348.135886	359.250846	11.1149602	9.54393468	85.8	796.829	0	0	3
58	10	0	1.45	359.530919	357.909381	352.818157	359.530919	6.71276299	9.54393468	100	796.8	0	0	3
