Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	1197641.69	1197641.69	1197641.69	1197641.69	0	0	0	0	0	0	3
2	0	0	0.05	2913614.96	2055628.33	1197641.69	2913614.96	857986.637	0	0	0	0	0	3
3	1	0	0.075	2909600.96	2340285.87	1197641.69	2913614.96	1142644.18	0	0	0	0	0	3
4	1	0	0.1	2915108.36	2483991.49	1197641.69	2915108.36	1286349.8	0	0	0	0	0	3
5	1	0	0.125	2875863.29	2562365.85	1197641.69	2915108.36	1364724.16	0	0	0	0	0	3
6	1	0	0.15	2958262.66	2628348.65	1197641.69	2958262.66	1430706.96	0	0	0	0	0	3
7	1	0	0.175	3438126.42	2744031.19	1197641.69	3438126.42	1546389.5	0	0	0	0	0	3
8	1	0	0.2	3484702.11	2836615.06	1197641.69	3484702.11	1638973.37	0	0	0	0	0	3
9	1	0	0.225	3597902.19	2921202.52	1197641.69	3597902.19	1723560.83	0	0	0	0	0	3
10	2	0	0.25	3726778.72	3001760.14	1197641.69	3726778.72	1804118.45	0	0	0	0	0	3
11	2	0	0.275	3660825.54	3061675.17	1197641.69	3726778.72	1864033.48	0	0	0	0	0	3
12	2	0	0.3	3968523.28	3137245.85	1197641.69	3968523.28	1939604.16	0	0	0	0	0	3
13	2	0	0.325	3995564.52	3203270.36	1197641.69	3995564.52	2005628.67	0	0	0	0	0	3
14	2	0	0.35	3757803.21	3242879.85	1197641.69	3995564.52	2045238.16	0	0	0	0	0	3
15	2	0	0.375	4183104.22	3305561.48	1197641.69	4183104.22	2107919.79	0	0	0	0	0	3
16	3	0	0.4	4159698.45	3358945.04	1197641.69	4183104.22	2161303.35	0	0	0	0	0	3
17	3	0	0.425	3927638.06	3392397.57	1197641.69	4183104.22	2194755.88	0	0	0	0	0	3
18	3	0	0.45	4100650.39	3431744.95	1197641.69	4183104.22	2234103.26	0	0	0	0	0	3
19	3	0	0.475	4177495.47	3470994.97	1197641.69	4183104.22	2273353.28	0	0	0	0	0	3
20	3	0	0.5	3885869.39	3491738.7	1197641.69	4183104.22	2294097.01	0	0	0	0	0	3
21	4	0	0.525	4316874.51	3647700.34	2875863.29	4316874.51	1441011.22	0	0	0	0	0	3
22	4	0	0.55	4448095.48	3724424.36	2875863.29	4448095.48	1384138.49	0	0	0	0	0	3
23	4	0	0.575	4222522.97	3790070.46	2875863.29	4448095.48	1306078.97	0	0	0	0	0	3
24	4	0	0.6	4207562.87	3854693.19	2875863.29	4448095.48	1292327.33	0	0	0	0	0	3
25	4	0	0.625	4664799.82	3944140.01	2958262.66	4664799.82	1315791.36	0	0	0	0	0	3
26	4	0	0.65	4442191.24	4018336.44	3438126.42	4664799.82	1226673.4	0	0	0	0	0	3
27	4	0	0.675	4458574.33	4069358.84	3484702.11	4664799.82	1180097.71	0	0	0	0	0	3
28	5	0	0.7	4833160.44	4136781.76	3597902.19	4833160.44	1215579.24	0	0	0	0	0	3
29	5	0	0.725	4593172.91	4186545.29	3660825.54	4833160.44	1172334.9	0	0	0	0	0	3
30	5	0	0.75	4940050.57	4247208.88	3660825.54	4940050.57	1185533.71	0	0	0	0	0	3
31	5	0	0.775	5008099.84	4314572.6	3757803.21	5008099.84	1177326.75	0	0	0	0	0	3
32	5	0	0.8	5433161.32	4387804.5	3757803.21	5433161.32	1184534.14	0	0	0	0	0	3
33	5	0	0.825	5358097.58	4455931.15	3757803.21	5433161.32	1213051.3	0	0	0	0	0	3
34	6	0	0.85	5393248.07	4537703.4	3885869.39	5433161.32	1232141.92	0	0	0	0	0	3
35	6	0	0.875	5325071.09	4594801.74	3885869.39	5433161.32	1235856.7	0	0	0	0	0	3
36	6	0	0.9	5267285.68	4650181.1	3885869.39	5433161.32	1257783.53	0	0	0	0	0	3
37	6	0	0.925	6159821.35	4761790.27	3885869.39	6159821.35	1330045.32	0	0	0	0	0	3
38	6	0	0.95	6039565.34	4858736.01	3885869.39	6159821.35	1387741.04	0	0	0	0	0	3
39	6	0	0.975	5400239.8	4919873.23	3885869.39	6159821.35	1428134.53	0	0	0	0	0	3
40	7	0	1	4209376.62	4936048.59	4207562.87	6159821.35	1288348.25	492593.71	38.2	0	0	0	3
41	7	0	1.025	4113581.5	4925883.94	4113581.5	6159821.35	1211624.23	492593.71	40.6	0	0	0	3
42	7	0	1.05	3782039.18	4892581.13	3782039.18	6159821.35	1145978.13	492593.71	42.9	0	0	0	3
43	7	0	1.075	4663994.21	4914654.69	3782039.18	6159821.35	1081355.4	492593.71	45.5	0	0	0	3
44	7	0	1.1	4781916.38	4908333.82	3782039.18	6159821.35	1081355.4	492593.71	45.5	0	0	0	3
45	7	0	1.125	4775058.2	4935357.4	3782039.18	6159821.35	991908.577	492593.71	49.6	0	0	0	3
46	8	0	1.15	4945110.73	4948705.54	3782039.18	6159821.35	930369.098	492593.71	52.9	0	0	0	3
47	8	0	1.175	4883884.64	4969738.56	3782039.18	6159821.35	900379.721	492593.71	54.7	0	0	0	3
48	8	0	1.2	4629066.12	4977857.22	3782039.18	6159821.35	841075.461	492593.71	58.5	0	0	0	3
49	8	0	1.225	4430887.06	4958701.34	3782039.18	6159821.35	791311.926	492593.71	62.2	0	0	0	3
50	8	0	1.25	4628374.59	4960377.61	3782039.18	6159821.35	730648.333	492593.71	67.4	0	0	0	3
51	8	0	1.275	4484503.15	4938684.88	3782039.18	6159821.35	663284.619	492593.71	74.2	0	0	0	3
52	9	0	1.3	4749033.81	4926348.4	3782039.18	6159821.35	590052.717	492593.71	83.4	0	0	0	3
53	9	0	1.325	4414727.66	4877851.56	3782039.18	6159821.35	521926.063	492593.71	94.3	0	0	0	3
54	9	0	1.35	4763507.27	4849537.74	3782039.18	6159821.35	440153.821	492593.71	100	0	0	0	3
55	9	0	1.375	4962556.01	4829028.59	3782039.18	6159821.35	383055.477	492593.71	100	0	0	0	3
56	9	0	1.4	4747190.21	4801510.45	3782039.18	6159821.35	327676.116	492593.71	100	0	0	0	3
57	10	0	1.425	4642151.02	4771742.14	3782039.18	6159821.35	216066.951	492593.71	100	0	0	0	3
58	10	0	1.45	4665069.54	4700563.48	3782039.18	6039565.34	277293.739	492593.71	100	0	0	0	3
