Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.231538	293.231538	293.231538	293.231538	0	0	0	306.8	0	0	3
2	1	0	0.05	293.29667	293.264104	293.231538	293.29667	0.0325660328	0	0	306.8	0	0	3
3	1	0	0.075	293.364335	293.297514	293.231538	293.364335	0.0659763996	0	0	306.8	0	0	3
4	1	0	0.1	293.433103	293.331412	293.231538	293.433103	0.0998736118	0	0	306.8	0	0	3
5	1	0	0.125	293.505229	293.366175	293.231538	293.505229	0.134637103	0	0	306.8	0	0	3
6	2	0	0.15	293.634278	293.410859	293.231538	293.634278	0.179320905	0	0	306.8	0	0	3
7	2	0	0.175	293.79414	293.465613	293.231538	293.79414	0.234075373	0	0	306.8	0	0	3
8	2	0	0.2	293.962538	293.527729	293.231538	293.962538	0.296190899	0	0	306.8	0	0	3
9	2	0	0.225	294.131135	293.594774	293.231538	294.131135	0.363236037	0	0	306.8	0	0	3
10	2	0	0.25	294.298163	293.665113	293.231538	294.298163	0.433574954	0	0	306.8	0	0	3
11	2	0	0.275	294.545504	293.745149	293.231538	294.545504	0.513610531	0	0	306.801	0	0	3
12	3	0	0.3	294.790105	293.832228	293.231538	294.790105	0.600690235	0	0	306.801	0	0	3
13	3	0	0.325	295.03229	293.924541	293.231538	295.03229	0.693002658	0	0	306.801	0	0	3
14	3	0	0.35	295.271655	294.020763	293.231538	295.271655	0.789225107	0	0	306.801	0	0	3
15	3	0	0.375	295.508194	294.119925	293.231538	295.508194	0.888387191	0	0	306.801	0	0	3
16	3	0	0.4	295.855858	294.228421	293.231538	295.855858	0.996882987	0	0	306.802	0	0	3
17	4	0	0.425	296.197073	294.344224	293.231538	296.197073	1.11268604	0	0	306.802	0	0	3
18	4	0	0.45	296.531692	294.46575	293.231538	296.531692	1.23421201	0	0	306.802	0	0	3
19	4	0	0.475	296.85985	294.591755	293.231538	296.85985	1.36021727	0	0	306.802	0	0	3
20	4	0	0.5	297.181342	294.721235	293.231538	297.181342	1.48969658	0	0	306.802	0	0	3
21	4	0	0.525	297.649623	294.942139	293.29667	297.649623	1.67803478	0	0	306.802	0	0	3
22	5	0	0.55	298.103317	295.182471	293.364335	298.103317	1.88495677	0	0	306.801	0	0	3
23	5	0	0.575	298.542048	295.441357	293.433103	298.542048	2.1099452	0	0	306.8	0	0	3
24	5	0	0.6	298.965705	295.717987	293.505229	298.965705	2.35181179	0	0	306.8	0	0	3
25	5	0	0.625	299.374397	296.011445	293.634278	299.374397	2.60058636	0	0	306.8	0	0	3
26	5	0	0.65	299.954348	296.327449	293.79414	299.954348	2.86183541	0	0	306.8	0	0	3
27	5	0	0.675	300.499291	296.662706	293.962538	300.499291	3.13497744	0	0	306.8	0	0	3
28	6	0	0.7	301.00785	297.014972	294.131135	301.00785	3.42019794	0	0	306.8	0	0	3
29	6	0	0.725	301.477801	297.382305	294.298163	301.477801	3.7171923	0	0	306.8	0	0	3
30	6	0	0.75	301.907685	297.762781	294.545504	301.907685	4.01763279	0	0	306.8	0	0	3
31	6	0	0.775	302.461874	298.1586	294.790105	302.461874	4.32637157	0	0	306.8	0	0	3
32	6	0	0.8	302.923309	298.56526	295.03229	302.923309	4.64071934	0	0	306.8	0	0	3
33	7	0	0.825	303.29534	298.978413	295.271655	303.29534	4.95764938	0	0	306.8	0	0	3
34	7	0	0.85	303.585279	299.394094	295.508194	303.585279	5.27416851	0	0	306.8	0	0	3
35	7	0	0.875	303.803458	299.808857	295.855858	303.803458	5.5804359	0	0	306.8	0	0	3
36	7	0	0.9	304.008433	300.216486	296.197073	304.008433	5.87226159	0	0	306.8	0	0	3
37	7	0	0.925	304.126682	300.612966	296.531692	304.126682	6.14721607	0	0	306.8	0	0	3
38	8	0	0.95	304.187226	300.995743	296.85985	304.187226	6.40398756	0	0	306.8	0	0	3
39	8	0	0.975	304.21239	301.36337	297.181342	304.21239	6.64213525	0	0	306.8	0	0	3
40	8	0	1	304.217276	301.715167	297.649623	304.217276	6.56765358	1.62794117	24.7	306.8	0	0	3
41	8	0	1.025	304.206086	302.04299	298.103317	304.217276	6.11395915	1.62794117	26.6	306.8	0	0	3
42	9	0	1.05	304.191697	302.347409	298.542048	304.217276	5.67522816	1.62794117	28.6	306.8	0	0	3
43	9	0	1.075	304.181125	302.629363	298.965705	304.217276	5.25157153	1.62794117	30.9	306.8	0	0	3
44	9	0	1.1	304.175716	302.702998	298.965705	304.217276	5.25157153	1.62794117	30.9	306.8	0	0	3
45	9	0	1.125	304.17471	302.951046	299.374397	304.217276	4.84287963	1.62794117	33.6	306.8	0	0	3
46	9	0	1.15	304.176277	303.179707	299.954348	304.217276	4.26292805	1.62794117	38.1	306.8	0	0	3
47	10	0	1.175	304.179361	303.380898	300.499291	304.217276	3.71798494	1.62794117	43.7	306.8	0	0	3
48	10	0	1.2	304.183588	303.556341	301.00785	304.217276	3.20942599	1.62794117	50.7	306.8	0	0	3
49	10	0	1.225	304.187959	303.707775	301.477801	304.217276	2.73947549	1.62794117	59.4	306.8	0	0	3
50	10	0	1.25	304.19231	303.837037	301.907685	304.217276	2.30959176	1.62794117	70.4	306.8	0	0	3
51	10	0	1.275	304.196455	303.946026	302.461874	304.217276	1.75540223	1.62794117	92.7	306.8	0	0	3
52	11	0	1.3	304.200307	304.028809	302.923309	304.217276	1.29396746	1.62794117	100	306.8	0	0	3
53	11	0	1.325	304.203923	304.08979	303.29534	304.217276	0.921936719	1.62794117	100	306.8	0	0	3
