Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	154903.98	154903.98	154903.98	154903.98	0	0	0	109894	0	0	3
2	1	0	0.05	105299.367	130101.674	105299.367	154903.98	24802.3064	0	0	12444.9	0	0	3
3	1	0	0.075	106603.675	122269.008	105299.367	154903.98	32634.9726	0	0	13965.2	0	0	3
4	1	0	0.1	105818.543	118156.391	105299.367	154903.98	36747.5887	0	0	12263	0	0	3
5	1	0	0.125	105008.492	115526.812	105008.492	154903.98	39377.1686	0	0	10397	0	0	3
6	2	0	0.15	104150.364	113630.737	104150.364	154903.98	41273.2432	0	0	8508.81	0	0	3
7	2	0	0.175	103363.185	112163.944	103363.185	154903.98	42740.0364	0	0	6617.84	0	0	3
8	2	0	0.2	102878.389	111003.249	102878.389	154903.98	43900.7307	0	0	5452.41	0	0	3
9	2	0	0.225	102622.729	110072.081	102622.729	154903.98	44831.8996	0	0	4764.51	0	0	3
10	2	0	0.25	102494.381	109314.311	102494.381	154903.98	45589.6695	0	0	4451.48	0	0	3
11	2	0	0.275	102310.67	108677.616	102310.67	154903.98	46226.3641	0	0	3990.81	0	0	3
12	3	0	0.3	102122.23	108131.334	102122.23	154903.98	46772.6463	0	0	3536.15	0	0	3
13	3	0	0.325	102139.357	107670.413	102122.23	154903.98	47233.5676	0	0	3457.08	0	0	3
14	3	0	0.35	102217.423	107280.913	102122.23	154903.98	47623.0669	0	0	3471.52	0	0	3
15	3	0	0.375	102257.985	106946.051	102122.23	154903.98	47957.9288	0	0	3452.47	0	0	3
16	3	0	0.4	102268.047	106653.676	102122.23	154903.98	48250.3041	0	0	3323.78	0	0	3
17	4	0	0.425	102301.656	106397.675	102122.23	154903.98	48506.3052	0	0	3253.89	0	0	3
18	4	0	0.45	102335.021	106171.972	102122.23	154903.98	48732.0083	0	0	3190.68	0	0	3
19	4	0	0.475	102381.901	105972.494	102122.23	154903.98	48931.4857	0	0	3149.76	0	0	3
20	4	0	0.5	102415.113	105794.625	102122.23	154903.98	49109.3547	0	0	3098.88	0	0	3
21	4	0	0.525	102469.086	103172.881	102122.23	106603.675	4481.44521	0	0	3044.39	0	0	3
22	5	0	0.55	102528.54	103034.339	102122.23	106603.675	4481.44521	0	0	2993.48	0	0	3
23	5	0	0.575	102591.624	102833.737	102122.23	105818.543	3696.31335	0	0	2954.88	0	0	3
24	5	0	0.6	102651.98	102675.409	102122.23	105008.492	2886.26204	0	0	2919.2	0	0	3
25	5	0	0.625	102713.052	102560.637	102122.23	104150.364	2028.13443	0	0	2890.37	0	0	3
26	5	0	0.65	102774.51	102491.844	102122.23	103363.185	1240.9547	0	0	2832.83	0	0	3
27	5	0	0.675	102837.418	102465.556	102122.23	102878.389	756.159514	0	0	2771.48	0	0	3
28	6	0	0.7	102879.515	102465.612	102122.23	102879.515	757.285175	0	0	2700.08	0	0	3
29	6	0	0.725	102883.384	102478.645	102122.23	102883.384	761.154165	0	0	2601.05	0	0	3
30	6	0	0.75	102845.485	102496.2	102122.23	102883.384	761.154165	0	0	2471.18	0	0	3
31	6	0	0.775	102709.333	102516.133	102122.23	102883.384	761.154165	0	0	2239.93	0	0	3
32	6	0	0.8	102546.804	102537.362	102139.357	102883.384	744.027202	0	0	1990.37	0	0	3
33	7	0	0.825	102386.906	102549.739	102217.423	102883.384	665.960796	0	0	1760.97	0	0	3
34	7	0	0.85	102251.791	102551.458	102251.791	102883.384	631.592754	0	0	1576.85	0	0	3
35	7	0	0.875	102139.336	102545.525	102139.336	102883.384	744.048232	0	0	1429.56	0	0	3
36	7	0	0.9	102044.775	102534.362	102044.775	102883.384	838.608963	0	0	1309.72	0	0	3
37	7	0	0.925	101963.974	102517.477	101963.974	102883.384	919.410326	0	0	1206.5	0	0	3
38	8	0	0.95	101905.131	102495.983	101905.131	102883.384	978.252665	0	0	1129.2	0	0	3
39	8	0	0.975	101863.644	102470.07	101863.644	102883.384	1019.73972	0	0	1072.66	0	0	3
40	8	0	1	101834.548	102441.042	101834.548	102883.384	731.838841	715.369102	97.7	1031.33	0	0	3
41	8	0	1.025	101810.538	102408.114	101810.538	102883.384	626.224928	718.970602	100	997.488	0	0	3
42	9	0	1.05	101787.452	102371.06	101787.452	102883.384	462.676797	720.702052	100	964.76	0	0	3
43	9	0	1.075	101767.992	102329.878	101767.992	102883.384	345.530238	715.369102	100	936.933	0	0	3
44	9	0	1.1	101752.453	102302.382	101752.453	102883.384	373.026669	715.369102	100	914.376	0	0	3
45	9	0	1.125	101740.593	102258.983	101740.593	102883.384	301.65407	715.369102	100	896.842	0	0	3
46	9	0	1.15	101731.841	102212.258	101731.841	102883.384	339.199348	715.369102	100	883.47	0	0	3
47	10	0	1.175	101725.277	102162.295	101725.277	102883.384	389.162817	715.369102	100	873.082	0	0	3
48	10	0	1.2	101720.806	102109.123	101720.806	102883.384	442.334821	715.369102	100	865.746	0	0	3
49	10	0	1.225	101717.759	102053.801	101717.759	102883.384	497.656544	715.369102	100	860.506	0	0	3
50	10	0	1.25	101715.705	101998.197	101715.705	102845.485	553.260308	715.369102	100	856.778	0	0	3
51	10	0	1.275	101714.409	101944.337	101714.409	102709.333	607.121099	715.369102	100	854.235	0	0	3
52	11	0	1.3	101713.568	101896.919	101713.568	102546.804	654.53848	715.369102	100	852.366	0	0	3
53	11	0	1.325	101713.153	101857.221	101713.153	102386.906	673.752479	715.369102	100	851.165	0	0	3
