Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	406652.772	406652.772	406652.772	406652.772	0	0	0	0	0	0	3
2	1	0	0.05	858058.877	632355.825	406652.772	858058.877	225703.052	0	0	0	0	0	3
3	1	0	0.075	885669.781	716793.81	406652.772	885669.781	310141.038	0	0	0	0	0	3
4	1	0	0.1	895546.678	761482.027	406652.772	895546.678	354829.254	0	0	0	0	0	3
5	1	0	0.125	903786.71	789942.963	406652.772	903786.71	383290.191	0	0	0	0	0	3
6	1	0	0.15	918015.541	811288.393	406652.772	918015.541	404635.621	0	0	0	0	0	3
7	2	0	0.175	936017.886	829106.892	406652.772	936017.886	422454.12	0	0	0	0	0	3
8	2	0	0.2	936946.667	842586.864	406652.772	936946.667	435934.091	0	0	0	0	0	3
9	2	0	0.225	937495.216	853132.236	406652.772	937495.216	446479.464	0	0	0	0	0	3
10	2	0	0.25	937027.997	861521.812	406652.772	937495.216	454869.04	0	0	0	0	0	3
11	2	0	0.275	936674.706	868353.894	406652.772	937495.216	461701.121	0	0	0	0	0	3
12	2	0	0.3	937784.78	874139.801	406652.772	937784.78	467487.028	0	0	0	0	0	3
13	2	0	0.325	937203.127	878990.826	406652.772	937784.78	472338.053	0	0	0	0	0	3
14	3	0	0.35	937906.11	883199.06	406652.772	937906.11	476546.288	0	0	0	0	0	3
15	3	0	0.375	938353.915	886876.051	406652.772	938353.915	480223.278	0	0	0	0	0	3
16	3	0	0.4	937501.91	890040.167	406652.772	938353.915	483387.394	0	0	0	0	0	3
17	3	0	0.425	937577.144	892836.46	406652.772	938353.915	486183.687	0	0	0	0	0	3
18	3	0	0.45	937765.917	895332.541	406652.772	938353.915	488679.768	0	0	0	0	0	3
19	3	0	0.475	937657.707	897560.181	406652.772	938353.915	490907.409	0	0	0	0	0	3
20	3	0	0.5	937614.492	899562.897	406652.772	938353.915	492910.124	0	0	0	0	0	3
21	4	0	0.525	935812.512	926020.884	858058.877	938353.915	80295.0377	0	0	0	0	0	3
22	4	0	0.55	935511.119	929893.496	885669.781	938353.915	52684.134	0	0	0	0	0	3
23	4	0	0.575	934899.189	932354.966	895546.678	938353.915	42807.2369	0	0	0	0	0	3
24	4	0	0.6	934184.781	934286.871	903786.71	938353.915	34567.2048	0	0	0	0	0	3
25	4	0	0.625	933256.641	935760.368	918015.541	938353.915	20338.3738	0	0	0	0	0	3
26	4	0	0.65	930812.036	936400.193	930812.036	938353.915	7541.879	0	0	0	0	0	3
27	4	0	0.675	929547.763	936076.686	929547.763	938353.915	8806.15149	0	0	0	0	0	3
28	5	0	0.7	927995.144	935629.11	927995.144	938353.915	10358.771	0	0	0	0	0	3
29	5	0	0.725	926308.225	935069.761	926308.225	938353.915	12045.6896	0	0	0	0	0	3
30	5	0	0.75	924769.153	934456.819	924769.153	938353.915	13584.762	0	0	0	0	0	3
31	5	0	0.775	922454.514	933745.809	922454.514	938353.915	15899.4011	0	0	0	0	0	3
32	5	0	0.8	921028.976	932908.019	921028.976	938353.915	17324.9382	0	0	0	0	0	3
33	5	0	0.825	919567.339	932026.229	919567.339	938353.915	18786.5754	0	0	0	0	0	3
34	5	0	0.85	918213.466	931041.597	918213.466	938353.915	20140.4482	0	0	0	0	0	3
35	5	0	0.875	917129.644	929980.384	917129.644	937765.917	20636.273	0	0	0	0	0	3
36	6	0	0.9	915909.712	928900.774	915909.712	937765.917	21856.2047	0	0	0	0	0	3
37	6	0	0.925	914971.859	927770.509	914971.859	937765.917	22794.0578	0	0	0	0	0	3
38	6	0	0.95	913967.928	926580.61	913967.928	937657.707	23689.7795	0	0	0	0	0	3
39	6	0	0.975	913264.278	925360.939	913264.278	937614.492	24350.2139	0	0	0	0	0	3
40	6	0	1	912751.056	924117.767	912751.056	935812.512	12282.4258	7902.6201	64.3	0	0	0	3
41	6	0	1.025	912088.1	922931.546	912088.1	935511.119	13468.6464	7902.6201	58.6	0	0	0	3
42	6	0	1.05	911926.329	921752.307	911926.329	934899.189	14647.8859	7902.6201	53.9	0	0	0	3
43	7	0	1.075	911912.567	920602.976	911912.567	934184.781	15797.2171	7902.6201	50	0	0	0	3
44	7	0	1.1	911907.656	920188.913	911907.656	934184.781	16211.2799	7902.6201	48.7	0	0	0	3
45	7	0	1.125	911978.113	919131.452	911907.656	933256.641	17268.7403	7902.6201	45.7	0	0	0	3
46	7	0	1.15	911986.163	918118.572	911907.656	930812.036	18281.6202	7902.6201	43.2	0	0	0	3
47	7	0	1.175	912070.919	917226.138	911907.656	929547.763	17640.1071	7902.6201	44.7	0	0	0	3
48	7	0	1.2	912375.115	916408.393	911907.656	927995.144	16087.4875	7902.6201	49.1	0	0	0	3
49	7	0	1.225	912654.943	915677.907	911907.656	926308.225	14400.569	7902.6201	54.8	0	0	0	3
50	8	0	1.25	912935.239	915041.098	911907.656	924769.153	12861.4965	7902.6201	61.4	0	0	0	3
51	8	0	1.275	913183.531	914489.402	911907.656	922454.514	10546.8575	7902.6201	74.9	0	0	0	3
52	8	0	1.3	913406.635	914058.551	911907.656	921028.976	9121.32031	7902.6201	86.6	0	0	0	3
53	8	0	1.325	913599.229	913704.753	911907.656	919567.339	7659.68314	7902.6201	100	0	0	0	3
