Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.000217984063	0.000217984063	0.000217984063	0.000217984063	0	0	0	0	0	0	3
2	1	0	0.05	4.62320432e-006	0.000111303634	4.62320432e-006	0.000217984063	0.000106680429	0	0	0	0	0	3
3	1	0	0.075	-5.09141933e-006	7.25052828e-005	-5.09141933e-006	0.000217984063	0.000145478781	0	0	0	0	0	3
4	1	0	0.1	1.30375481e-006	5.47049008e-005	-5.09141933e-006	0.000217984063	0.000163279163	0	0	0	0	0	3
5	1	0	0.125	-4.26239238e-007	4.36786728e-005	-5.09141933e-006	0.000217984063	0.000174305391	0	0	0	0	0	3
6	1	0	0.15	1.91828766e-007	3.64308654e-005	-5.09141933e-006	0.000217984063	0.000181553198	0	0	0	0	0	3
7	1	0	0.175	-4.00214409e-007	3.11692826e-005	-5.09141933e-006	0.000217984063	0.000186814781	0	0	0	0	0	3
8	2	0	0.2	-1.8635185e-007	2.72498283e-005	-5.09141933e-006	0.000217984063	0.000190734235	0	0	0	0	0	3
9	2	0	0.225	7.47034667e-007	2.43050735e-005	-5.09141933e-006	0.000217984063	0.00019367899	0	0	0	0	0	3
10	2	0	0.25	-1.67648487e-007	2.18578013e-005	-5.09141933e-006	0.000217984063	0.000196126262	0	0	0	0	0	3
11	2	0	0.275	-3.52409878e-006	1.95503558e-005	-5.09141933e-006	0.000217984063	0.000198433708	0	0	0	0	0	3
12	2	0	0.3	5.50564982e-006	1.83799636e-005	-5.09141933e-006	0.000217984063	0.0001996041	0	0	0	0	0	3
13	2	0	0.325	-1.23393947e-006	1.68712019e-005	-5.09141933e-006	0.000217984063	0.000201112861	0	0	0	0	0	3
14	2	0	0.35	-1.50902911e-007	1.56553372e-005	-5.09141933e-006	0.000217984063	0.000202328726	0	0	0	0	0	3
15	3	0	0.375	-4.82976219e-006	1.42896639e-005	-5.09141933e-006	0.000217984063	0.000203694399	0	0	0	0	0	3
16	3	0	0.4	2.41838016e-006	1.35477087e-005	-5.09141933e-006	0.000217984063	0.000204436355	0	0	0	0	0	3
17	3	0	0.425	-3.18562445e-006	1.2563395e-005	-5.09141933e-006	0.000217984063	0.000205420668	0	0	0	0	0	3
18	3	0	0.45	1.53613607e-006	1.19507695e-005	-5.09141933e-006	0.000217984063	0.000206033294	0	0	0	0	0	3
19	3	0	0.475	-1.79473725e-006	1.12273218e-005	-5.09141933e-006	0.000217984063	0.000206756742	0	0	0	0	0	3
20	3	0	0.5	2.41802916e-006	1.07868571e-005	-5.09141933e-006	0.000217984063	0.000207197206	0	0	0	0	0	3
21	3	0	0.525	6.39265226e-007	-8.03827679e-008	-5.09141933e-006	5.50564982e-006	1.05970692e-005	0	0	0	0	0	3
22	4	0	0.55	8.07381263e-007	-2.71173921e-007	-5.09141933e-006	5.50564982e-006	1.05970692e-005	0	0	0	0	0	3
23	4	0	0.575	-7.67520977e-007	-5.49790033e-008	-4.82976219e-006	5.50564982e-006	1.0335412e-005	0	0	0	0	0	3
24	4	0	0.6	-2.69171178e-006	-2.54752333e-007	-4.82976219e-006	5.50564982e-006	1.0335412e-005	0	0	0	0	0	3
25	4	0	0.625	-3.79275062e-006	-4.23077902e-007	-4.82976219e-006	5.50564982e-006	1.0335412e-005	0	0	0	0	0	3
26	4	0	0.65	-7.02594531e-007	-4.67799067e-007	-4.82976219e-006	5.50564982e-006	1.0335412e-005	0	0	0	0	0	3
27	4	0	0.675	-9.46034804e-006	-9.20805748e-007	-9.46034804e-006	5.50564982e-006	1.49659979e-005	0	0	0	0	0	3
28	4	0	0.7	-4.40317242e-006	-1.13164678e-006	-9.46034804e-006	5.50564982e-006	1.49659979e-005	0	0	0	0	0	3
29	5	0	0.725	-1.34202143e-005	-1.84000923e-006	-1.34202143e-005	5.50564982e-006	1.89258641e-005	0	0	0	0	0	3
30	5	0	0.75	-1.52010487e-005	-2.59167924e-006	-1.52010487e-005	5.50564982e-006	2.07066985e-005	0	0	0	0	0	3
31	5	0	0.775	-8.73056936e-006	-2.85200276e-006	-1.52010487e-005	5.50564982e-006	2.07066985e-005	0	0	0	0	0	3
32	5	0	0.8	-6.39034874e-006	-3.44680269e-006	-1.52010487e-005	2.41838016e-006	1.76194289e-005	0	0	0	0	0	3
33	5	0	0.825	-3.71695621e-005	-5.24358382e-006	-3.71695621e-005	2.41838016e-006	2.08989211e-005	0	0	0	0	0	3
34	5	0	0.85	2.37126077e-005	-4.05040829e-006	-3.71695621e-005	2.37126077e-005	1.95332478e-005	0	0	0	0	0	3
35	5	0	0.875	1.14436621e-006	-3.75170187e-006	-3.71695621e-005	2.37126077e-005	1.87912925e-005	0	0	0	0	0	3
36	6	0	0.9	3.14095831e-006	-3.71557297e-006	-3.71695621e-005	2.37126077e-005	1.78069788e-005	0	0	0	0	0	3
37	6	0	0.925	1.7402881e-005	-2.6861477e-006	-3.71695621e-005	2.37126077e-005	1.71943533e-005	0	0	0	0	0	3
38	6	0	0.95	2.21430139e-005	-1.65580381e-006	-3.71695621e-005	2.37126077e-005	1.64709056e-005	0	0	0	0	0	3
39	6	0	0.975	1.63319907e-005	-7.4946741e-007	-3.71695621e-005	2.37126077e-005	1.6030441e-005	0	0	0	0	0	3
40	6	0	1	1.93109108e-005	9.51766713e-008	-3.71695621e-005	2.37126077e-005	5.33876049e-006	0.229517232	100	0	0	0	3
41	6	0	1.025	1.65242973e-005	8.89428274e-007	-3.71695621e-005	2.37126077e-005	6.1330121e-006	0.229517232	100	0	0	0	3
42	6	0	1.05	1.63323346e-005	1.66567594e-006	-3.71695621e-005	2.37126077e-005	6.90925976e-006	0.229517232	100	0	0	0	3
43	7	0	1.075	1.17651006e-005	2.29230702e-006	-3.71695621e-005	2.37126077e-005	7.53589084e-006	0.229517232	100	0	0	0	3
44	7	0	1.1	6.26336193e-006	2.48140487e-006	-3.71695621e-005	2.37126077e-005	7.7249887e-006	0.229517232	100	0	0	0	3
45	7	0	1.125	3.34866292e-006	2.76904176e-006	-3.71695621e-005	2.37126077e-005	8.01262559e-006	0.229517232	100	0	0	0	3
46	7	0	1.15	1.9918198e-008	2.95059742e-006	-3.71695621e-005	2.37126077e-005	8.19418124e-006	0.229517232	100	0	0	0	3
47	7	0	1.175	-2.52440723e-006	2.86384444e-006	-3.71695621e-005	2.37126077e-005	8.19418124e-006	0.229517232	100	0	0	0	3
48	7	0	1.2	-3.83118045e-006	3.13190003e-006	-3.71695621e-005	2.37126077e-005	8.37548386e-006	0.229517232	100	0	0	0	3
49	7	0	1.225	-5.74074654e-006	3.06820603e-006	-3.71695621e-005	2.37126077e-005	8.37548386e-006	0.229517232	100	0	0	0	3
50	8	0	1.25	-1.47314332e-005	3.00576704e-006	-3.71695621e-005	2.37126077e-005	8.37548386e-006	0.229517232	100	0	0	0	3
51	8	0	1.275	-1.1839573e-005	3.1658373e-006	-3.71695621e-005	2.37126077e-005	8.40942113e-006	0.229517232	100	0	0	0	3
52	8	0	1.3	-1.13505997e-005	3.04107396e-006	-3.71695621e-005	2.37126077e-005	8.40942113e-006	0.229517232	100	0	0	0	3
53	8	0	1.325	-1.01838128e-005	2.86043281e-006	-3.71695621e-005	2.37126077e-005	8.40942113e-006	0.229517232	100	0	0	0	3
54	8	0	1.35	-5.07560884e-006	4.3887163e-006	-1.47314332e-005	2.37126077e-005	8.43912459e-006	0.229517232	100	0	0	0	3
55	8	0	1.375	-7.40824927e-006	2.90677073e-006	-1.47314332e-005	2.21430139e-005	8.14041817e-006	0.229517232	100	0	0	0	3
56	8	0	1.4	-5.27767339e-006	2.60095932e-006	-1.47314332e-005	2.21430139e-005	8.10428926e-006	0.229517232	100	0	0	0	3
57	9	0	1.425	-5.03541163e-006	2.21160837e-006	-1.47314332e-005	2.21430139e-005	7.07486399e-006	0.229517232	100	0	0	0	3
