Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.277722	293.277722	293.277722	293.277722	0	0	0	746.812	0	0	3
2	1	0	0.05	293.465347	293.371535	293.277722	293.465347	0.0938122894	0	0	746.814	0	0	3
3	1	0	0.075	293.649647	293.464239	293.277722	293.649647	0.186516395	0	0	746.816	0	0	3
4	1	0	0.1	293.837218	293.557484	293.277722	293.837218	0.279761279	0	0	746.817	0	0	3
5	1	0	0.125	294.030935	293.652174	293.277722	294.030935	0.374451621	0	0	746.818	0	0	3
6	1	0	0.15	294.36905	293.771653	293.277722	294.36905	0.493930972	0	0	746.815	0	0	3
7	1	0	0.175	294.746713	293.910948	293.277722	294.746713	0.633225166	0	0	746.808	0	0	3
8	2	0	0.2	295.115661	294.061537	293.277722	295.115661	0.783814348	0	0	746.8	0	0	3
9	2	0	0.225	295.486272	294.219841	293.277722	295.486272	0.942118295	0	0	746.8	0	0	3
10	2	0	0.25	295.85941	294.383798	293.277722	295.85941	1.10607518	0	0	746.8	0	0	3
11	2	0	0.275	296.402667	294.567331	293.277722	296.402667	1.28960875	0	0	746.8	0	0	3
12	2	0	0.3	296.976452	294.768091	293.277722	296.976452	1.49036883	0	0	746.8	0	0	3
13	2	0	0.325	297.538504	294.9812	293.277722	297.538504	1.70347747	0	0	746.8	0	0	3
14	2	0	0.35	298.057697	295.20095	293.277722	298.057697	1.92322729	0	0	746.8	0	0	3
15	3	0	0.375	298.610288	295.428239	293.277722	298.610288	2.15051651	0	0	746.8	0	0	3
16	3	0	0.4	299.454805	295.679899	293.277722	299.454805	2.40217689	0	0	746.8	0	0	3
17	3	0	0.425	300.210973	295.946433	293.277722	300.210973	2.66871062	0	0	746.8	0	0	3
18	3	0	0.45	301.022187	296.228419	293.277722	301.022187	2.95069697	0	0	746.8	0	0	3
19	3	0	0.475	301.859209	296.524777	293.277722	301.859209	3.24705431	0	0	746.8	0	0	3
20	3	0	0.5	302.628027	296.829939	293.277722	302.628027	3.55221685	0	0	746.8	0	0	3
21	3	0	0.525	303.928851	297.362496	293.465347	303.928851	3.99096097	0	0	746.8	0	0	3
22	4	0	0.55	305.236955	297.951076	293.649647	305.236955	4.48683725	0	0	746.8	0	0	3
23	4	0	0.575	306.515366	298.594362	293.837218	306.515366	5.03687831	0	0	746.8	0	0	3
24	4	0	0.6	307.783792	299.291691	294.030935	307.783792	5.63951666	0	0	746.8	0	0	3
25	4	0	0.625	309.03742	300.042015	294.36905	309.03742	6.27036152	0	0	746.8	0	0	3
26	4	0	0.65	311.068844	300.877005	294.746713	311.068844	6.96605702	0	0	746.8	0	0	3
27	4	0	0.675	313.10887	301.795113	295.115661	313.10887	7.73357569	0	0	746.8	0	0	3
28	4	0	0.7	315.035339	302.791096	295.486272	315.035339	8.57125564	0	0	746.8	0	0	3
29	5	0	0.725	317.039248	303.868745	295.85941	317.039248	9.48494754	0	0	746.8	0	0	3
30	5	0	0.75	318.954885	305.023519	296.402667	318.954885	10.4561877	0	0	746.8	0	0	3
31	5	0	0.775	322.212726	306.314022	296.976452	322.212726	11.5459306	0	0	746.8	0	0	3
32	5	0	0.8	325.735581	307.751978	297.538504	325.735581	12.7707784	0	0	746.8	0	0	3
33	5	0	0.825	328.689527	309.30953	298.057697	328.689527	14.1085797	0	0	746.8	0	0	3
34	5	0	0.85	331.900329	311.001661	298.610288	331.900329	15.5734221	0	0	746.8	0	0	3
35	5	0	0.875	334.975619	312.819928	299.454805	334.975619	17.1400282	0	0	746.8	0	0	3
36	6	0	0.9	339.505606	314.822468	300.210973	339.505606	18.8760346	0	0	746.8	0	0	3
37	6	0	0.925	343.883313	317.006085	301.022187	343.883313	20.7776652	0	0	746.8	0	0	3
38	6	0	0.95	346.442243	319.277087	301.859209	346.442243	22.7523107	0	0	746.8	0	0	3
39	6	0	0.975	347.692953	321.568775	302.628027	347.692953	24.7388353	0	0	746.8	0	0	3
40	6	0	1	348.675629	323.871155	303.928851	348.675629	26.508659	8.25389735	31.1	746.8	0	0	3
41	6	0	1.025	349.434154	326.14642	305.236955	349.434154	28.1953438	8.36767607	29.6	746.8	0	0	3
42	6	0	1.05	350.137774	328.391461	306.515366	350.137774	29.7970988	8.42044756	28.2	746.8	0	0	3
43	7	0	1.075	349.951278	330.563256	307.783792	350.137774	31.2715657	8.42865949	26.9	746.8	0	0	3
44	7	0	1.1	349.248174	331.453014	307.783792	350.137774	32.1613237	8.42550106	26.1	746.803	0	0	3
45	7	0	1.125	348.323875	333.383495	309.03742	350.137774	33.3414796	8.41346257	25.2	746.8	0	0	3
46	7	0	1.15	347.376633	335.209171	311.068844	350.137774	34.3321668	8.4054369	24.4	746.8	0	0	3
47	7	0	1.175	346.90287	336.915554	313.10887	350.137774	35.1204411	8.39161152	23.8	746.801	0	0	3
48	7	0	1.2	347.521404	338.554246	315.035339	350.137774	35.102435	8.37432469	23.8	746.8	0	0	3
49	7	0	1.225	348.318127	340.13914	317.039248	350.137774	33.0985259	8.35470254	25.2	746.8	0	0	3
50	8	0	1.25	348.512385	341.637861	318.954885	350.137774	31.1828893	8.33340775	26.7	746.8	0	0	3
