Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	177386.409	177386.409	177386.409	177386.409	0	0	0	340498	0	0	3
2	1	0	0.05	120565.361	148975.885	120565.361	177386.409	28410.5243	0	0	253328	0	0	3
3	1	0	0.075	118331.382	138761.051	118331.382	177386.409	38625.3585	0	0	217886	0	0	3
4	1	0	0.1	117381.217	133416.092	117381.217	177386.409	43970.317	0	0	205871	0	0	3
5	1	0	0.125	116449.463	130022.767	116449.463	177386.409	47363.6427	0	0	202981	0	0	3
6	1	0	0.15	116399.401	127752.206	116399.401	177386.409	49634.2037	0	0	204646	0	0	3
7	1	0	0.175	115879.923	126056.165	115879.923	177386.409	51330.244	0	0	204191	0	0	3
8	2	0	0.2	115139.146	124691.538	115139.146	177386.409	52694.8714	0	0	201097	0	0	3
9	2	0	0.225	114769.843	123589.127	114769.843	177386.409	53797.282	0	0	201596	0	0	3
10	2	0	0.25	114277.646	122657.979	114277.646	177386.409	54728.4301	0	0	201825	0	0	3
11	2	0	0.275	113849.828	121857.238	113849.828	177386.409	55529.1712	0	0	203482	0	0	3
12	2	0	0.3	112948.813	121114.869	112948.813	177386.409	56271.5399	0	0	203581	0	0	3
13	2	0	0.325	112684.194	120466.356	112684.194	177386.409	56920.0534	0	0	205712	0	0	3
14	2	0	0.35	112247.836	119879.319	112247.836	177386.409	57507.0905	0	0	207866	0	0	3
15	3	0	0.375	111974.052	119352.301	111974.052	177386.409	58034.1083	0	0	209504	0	0	3
16	3	0	0.4	111478.756	118860.204	111478.756	177386.409	58526.2049	0	0	209965	0	0	3
17	3	0	0.425	111198.461	118409.514	111198.461	177386.409	58976.8957	0	0	210615	0	0	3
18	3	0	0.45	110710.402	117981.785	110710.402	177386.409	59404.6241	0	0	210113	0	0	3
19	3	0	0.475	110277.303	117576.286	110277.303	177386.409	59810.1232	0	0	208581	0	0	3
20	3	0	0.5	110206.297	117207.787	110206.297	177386.409	60178.6226	0	0	209647	0	0	3
21	3	0	0.525	109739.579	113825.445	109739.579	120565.361	10825.7814	0	0	205675	0	0	3
22	4	0	0.55	109437.873	113269.071	109437.873	118331.382	8893.5091	0	0	205414	0	0	3
23	4	0	0.575	108959.515	112800.477	108959.515	117381.217	8421.7021	0	0	202482	0	0	3
24	4	0	0.6	108724.996	112367.666	108724.996	116449.463	7724.46702	0	0	201866	0	0	3
25	4	0	0.625	108491.063	111969.746	108491.063	116399.401	7908.33778	0	0	200789	0	0	3
26	4	0	0.65	108192.255	111559.389	108192.255	115879.923	7687.66849	0	0	200738	0	0	3
27	4	0	0.675	108050.944	111167.94	108050.944	115139.146	7088.20227	0	0	200576	0	0	3
28	4	0	0.7	107800.583	110801.012	107800.583	114769.843	6969.26019	0	0	200863	0	0	3
29	5	0	0.725	107709.627	110448.001	107709.627	114277.646	6568.01886	0	0	200637	0	0	3
30	5	0	0.75	107719.613	110120.1	107709.627	113849.828	6140.20129	0	0	201106	0	0	3
31	5	0	0.775	107871.348	109821.176	107709.627	112948.813	5239.18644	0	0	200877	0	0	3
32	5	0	0.8	107959.883	109571.729	107709.627	112684.194	4974.5673	0	0	201142	0	0	3
33	5	0	0.825	108243.964	109349.717	107709.627	112247.836	4538.20942	0	0	201068	0	0	3
34	5	0	0.85	108614.198	109168.036	107709.627	111974.052	4264.42492	0	0	201590	0	0	3
35	5	0	0.875	109054.451	109022.056	107709.627	111478.756	3769.12877	0	0	201486	0	0	3
36	6	0	0.9	109567.681	108926.502	107709.627	111198.461	3488.834	0	0	201820	0	0	3
37	6	0	0.925	110155.735	108874.366	107709.627	110710.402	3000.77569	0	0	201930	0	0	3
38	6	0	0.95	110618.225	108869.757	107709.627	110618.225	2908.59805	0	0	202132	0	0	3
39	6	0	0.975	111024.703	108907.127	107709.627	111024.703	3315.07673	0	0	202181	0	0	3
40	6	0	1	111301.835	108961.904	107709.627	111301.835	3592.20868	1593.26335	44.3	202236	0	0	3
41	6	0	1.025	111442.212	109047.035	107709.627	111442.212	3732.58487	1593.26335	42.6	202274	0	0	3
42	6	0	1.05	111540.478	109152.165	107709.627	111540.478	3830.85136	1593.26335	41.5	202306	0	0	3
43	7	0	1.075	111584.199	109283.4	107709.627	111584.199	3497.90975	1593.26335	45.5	202324	0	0	3
