Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	981712.925	981712.925	981712.925	981712.925	0	0	0	0	0	0	3
2	1	0	0.05	2391191.02	1686451.97	981712.925	2391191.02	704739.046	0	0	0	0	0	3
3	1	0	0.075	2358075.03	1910326.32	981712.925	2391191.02	928613.398	0	0	0	0	0	3
4	1	0	0.1	2394991.28	2031492.56	981712.925	2394991.28	1049779.64	0	0	0	0	0	3
5	1	0	0.125	2430331.92	2111260.43	981712.925	2430331.92	1129547.51	0	0	0	0	0	3
6	1	0	0.15	2654919.91	2201870.34	981712.925	2654919.91	1220157.42	0	0	0	0	0	3
7	1	0	0.175	2831643.1	2291837.88	981712.925	2831643.1	1310124.96	0	0	0	0	0	3
8	2	0	0.2	2862626.77	2363186.49	981712.925	2862626.77	1381473.57	0	0	0	0	0	3
9	2	0	0.225	2962808.27	2429811.14	981712.925	2962808.27	1448098.21	0	0	0	0	0	3
10	2	0	0.25	3072931.85	2494123.21	981712.925	3072931.85	1512410.28	0	0	0	0	0	3
11	2	0	0.275	3022913.56	2542195.06	981712.925	3072931.85	1560482.13	0	0	0	0	0	3
12	2	0	0.3	3255840.64	2601665.52	981712.925	3255840.64	1619952.6	0	0	0	0	0	3
13	2	0	0.325	3280505.5	2653883.98	981712.925	3280505.5	1672171.06	0	0	0	0	0	3
14	2	0	0.35	3117264.06	2686982.56	981712.925	3280505.5	1705269.63	0	0	0	0	0	3
15	3	0	0.375	3336530.35	2730285.74	981712.925	3336530.35	1748572.82	0	0	0	0	0	3
16	3	0	0.4	3398694.83	2772061.31	981712.925	3398694.83	1790348.39	0	0	0	0	0	3
17	3	0	0.425	3095279.96	2791074.17	981712.925	3398694.83	1809361.25	0	0	0	0	0	3
18	3	0	0.45	3346125.61	2821910.37	981712.925	3398694.83	1840197.44	0	0	0	0	0	3
19	3	0	0.475	3391350.73	2851880.91	981712.925	3398694.83	1870167.99	0	0	0	0	0	3
20	3	0	0.5	3180528.09	2868313.27	981712.925	3398694.83	1886600.35	0	0	0	0	0	3
21	3	0	0.525	3500292.72	2994242.26	2358075.03	3500292.72	1142217.69	0	0	0	0	0	3
22	4	0	0.55	3610353.58	3055200.39	2358075.03	3610353.58	1144874.07	0	0	0	0	0	3
23	4	0	0.575	3514192.23	3113006.25	2394991.28	3610353.58	1081513.69	0	0	0	0	0	3
24	4	0	0.6	3494849.79	3167999.17	2430331.92	3610353.58	1056738.74	0	0	0	0	0	3
25	4	0	0.625	3476032.13	3220284.18	2654919.91	3610353.58	955433.671	0	0	0	0	0	3
26	4	0	0.65	3728440.05	3273960.19	2831643.1	3728440.05	896796.946	0	0	0	0	0	3
27	4	0	0.675	3792765.89	3322016.33	2862626.77	3792765.89	930139.11	0	0	0	0	0	3
28	4	0	0.7	3660075.98	3361888.79	2962808.27	3792765.89	829957.611	0	0	0	0	0	3
29	5	0	0.725	3810883.13	3404292.53	3022913.56	3810883.13	787969.566	0	0	0	0	0	3
30	5	0	0.75	3703069.27	3435799.4	3022913.56	3810883.13	787969.566	0	0	0	0	0	3
31	5	0	0.775	4190264.05	3494166.93	3095279.96	4190264.05	892501.408	0	0	0	0	0	3
32	5	0	0.8	4419894.37	3552369.62	3095279.96	4419894.37	898485.635	0	0	0	0	0	3
33	5	0	0.825	4048849.08	3590786.8	3095279.96	4419894.37	903804.237	0	0	0	0	0	3
34	5	0	0.85	4302034.69	3650025.33	3095279.96	4419894.37	919739.582	0	0	0	0	0	3
35	5	0	0.875	4277600.34	3697078.83	3095279.96	4419894.37	925017.513	0	0	0	0	0	3
36	6	0	0.9	4360571.92	3745172.68	3095279.96	4419894.37	954098.506	0	0	0	0	0	3
37	6	0	0.925	4503914.28	3815604.4	3180528.09	4503914.28	993694.031	0	0	0	0	0	3
38	6	0	0.95	3713331.67	3833964.7	3180528.09	4503914.28	982083.789	0	0	0	0	0	3
39	6	0	0.975	3152996.09	3822046.97	3152996.09	4503914.28	965651.43	0	0	0	0	0	3
40	6	0	1	3185570.12	3822299.07	3152996.09	4503914.28	839722.44	321875.888	38.3	0	0	0	3
41	6	0	1.025	3284184.8	3811493.67	3152996.09	4503914.28	778764.312	321875.888	41.3	0	0	0	3
42	6	0	1.05	3623634.14	3812157.7	3152996.09	4503914.28	720958.452	321875.888	44.6	0	0	0	3
43	7	0	1.075	3479933.91	3810444.79	3152996.09	4503914.28	665965.526	321875.888	48.3	0	0	0	3
44	7	0	1.1	3386397.06	3790252.04	3152996.09	4503914.28	665965.526	321875.888	48.3	0	0	0	3
45	7	0	1.125	3342496.85	3782997.14	3152996.09	4503914.28	613680.515	321875.888	52.4	0	0	0	3
46	7	0	1.15	3307252.99	3774960.03	3152996.09	4503914.28	560004.508	321875.888	57.4	0	0	0	3
