Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	299.141849	299.141849	299.141849	299.141849	0	0	0	308.455	0	0	3
2	1	0	0.05	310.420301	304.781075	299.141849	310.420301	5.63922601	0	0	307.914	0	0	3
3	1	0	0.075	326.730995	312.097715	299.141849	326.730995	12.9558661	0	0	306.472	0	0	3
4	1	0	0.1	347.704343	320.999372	299.141849	347.704343	21.8575233	0	0	302.371	0	0	3
5	1	0	0.125	373.008689	331.401235	299.141849	373.008689	32.2593867	0	0	293.876	0	0	3
6	1	0	0.15	402.230817	343.206166	299.141849	402.230817	44.0643169	0	0	280.043	0	0	3
7	2	0	0.175	434.756101	356.284728	299.141849	434.756101	57.1428792	0	0	260.579	0	0	3
8	2	0	0.2	469.570363	370.445432	299.141849	469.570363	71.3035836	0	0	235.838	0	0	3
9	2	0	0.225	504.885757	385.383246	299.141849	504.885757	86.2413975	0	0	206.397	0	0	3
10	2	0	0.25	537.653919	400.610313	299.141849	537.653919	101.468465	0	0	173.218	0	0	3
11	2	0	0.275	565.148712	415.56835	299.141849	565.148712	116.426501	0	0	133.297	0	0	3
12	2	0	0.3	582.551768	429.483634	299.141849	582.551768	130.341786	0	0	94.5566	0	0	3
13	2	0	0.325	591.391791	441.938108	299.141849	591.391791	142.79626	0	0	60.0948	0	0	3
14	2	0	0.35	595.814459	452.929276	299.141849	595.814459	153.787427	0	0	33.4463	0	0	3
15	2	0	0.375	598.057749	462.604508	299.141849	598.057749	163.462659	0	0	17.5881	0	0	3
16	3	0	0.4	598.711194	471.111175	299.141849	598.711194	171.969327	0	0	12.4147	0	0	3
17	3	0	0.425	598.765468	478.620252	299.141849	598.765468	179.478403	0	0	11.93	0	0	3
18	3	0	0.45	598.770968	485.295291	299.141849	598.770968	186.153443	0	0	11.855	0	0	3
19	3	0	0.475	598.772493	491.267776	299.141849	598.772493	192.125927	0	0	11.7756	0	0	3
20	3	0	0.5	598.765952	496.642684	299.141849	598.772493	197.500836	0	0	11.8681	0	0	3
21	3	0	0.525	598.767595	511.623972	310.420301	598.772493	206.842897	0	0	11.8769	0	0	3
22	3	0	0.55	598.768079	526.041361	326.730995	598.772493	213.943646	0	0	11.8802	0	0	3
23	3	0	0.575	598.772143	539.643418	347.704343	598.772493	218.644046	0	0	11.8778	0	0	3
24	3	0	0.6	598.774814	552.196942	373.008689	598.774814	220.795706	0	0	11.8733	0	0	3
25	4	0	0.625	598.772202	563.485117	402.230817	598.774814	196.543997	0	0	11.8584	0	0	3
26	4	0	0.65	598.775661	573.312359	434.756101	598.775661	164.01956	0	0	11.8444	0	0	3
27	4	0	0.675	598.780126	581.513561	469.570363	598.780126	129.209763	0	0	11.7535	0	0	3
28	4	0	0.7	598.781093	587.974097	504.885757	598.781093	93.8953364	0	0	11.8093	0	0	3
29	4	0	0.725	598.792698	592.669444	537.653919	598.792698	61.1387783	0	0	11.7717	0	0	3
30	4	0	0.75	598.790676	595.726282	565.148712	598.792698	33.6439856	0	0	11.823	0	0	3
31	4	0	0.775	598.792884	597.408491	582.551768	598.792884	16.2411162	0	0	11.8092	0	0	3
32	4	0	0.8	598.7943	598.220617	591.391791	598.7943	7.40250921	0	0	11.8047	0	0	3
33	4	0	0.825	598.793553	598.590705	595.814459	598.7943	2.97984147	0	0	11.695	0	0	3
34	5	0	0.85	598.794538	598.739709	598.057749	598.794538	0.736788685	0	0	11.6931	0	0	3
35	5	0	0.875	598.79286	598.776465	598.711194	598.794538	0.0833434307	0	0	11.7917	0	0	3
36	5	0	0.9	598.788832	598.780347	598.765468	598.794538	0.0290697039	0	0	11.7953	0	0	3
37	5	0	0.925	598.795456	598.781846	598.765952	598.795456	0.0295041661	0	0	11.7954	0	0	3
38	5	0	0.95	598.799458	598.783271	598.765952	598.799458	0.033506191	0	0	11.7868	0	0	3
39	5	0	0.975	598.795861	598.784439	598.765952	598.799458	0.033506191	0	0	11.7915	0	0	3
40	5	0	1	598.800207	598.786152	598.767595	598.800207	0.0326116957	40.8103818	100	11.7894	0	0	3
41	5	0	1.025	598.793314	598.787438	598.768079	598.800207	0.0321273577	40.8103818	100	11.7995	0	0	3
42	5	0	1.05	598.796952	598.788881	598.772143	598.800207	0.028063795	40.8103818	100	11.8122	0	0	3
43	6	0	1.075	598.792047	598.789877	598.772202	598.800207	0.0280047565	40.8103818	100	11.7974	0	0	3
44	6	0	1.1	598.791886	598.789972	598.772202	598.800207	0.0280047565	40.8103818	100	11.8488	0	0	3
45	6	0	1.125	598.794725	598.79092	598.772202	598.800207	0.0280047565	40.8103818	100	11.799	0	0	3
46	6	0	1.15	598.792693	598.791896	598.775661	598.800207	0.0245451786	40.8103818	100	11.9288	0	0	3
47	6	0	1.175	598.799412	598.793027	598.780126	598.800207	0.0200806113	40.8103818	100	11.7343	0	0	3
48	6	0	1.2	598.795535	598.793761	598.781093	598.800207	0.019113449	40.8103818	100	11.7935	0	0	3
