Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	4.80773072	4.80773072	4.80773072	4.80773072	0	0	0	0	0	0	3
2	1	0	0.05	23.6704719	14.2391013	4.80773072	23.6704719	9.4313706	0	0	0	0	0	3
3	1	0	0.075	21.1389431	16.5390486	4.80773072	23.6704719	11.7313179	0	0	0	0	0	3
4	1	0	0.1	21.0262156	17.6608403	4.80773072	23.6704719	12.8531096	0	0	0	0	0	3
5	1	0	0.125	24.2068009	18.9700325	4.80773072	24.2068009	14.1623017	0	0	0	0	0	3
6	1	0	0.15	28.1999851	20.5083579	4.80773072	28.1999851	15.7006272	0	0	0	0	0	3
7	2	0	0.175	32.1523762	22.1717891	4.80773072	32.1523762	17.3640584	0	0	0	0	0	3
8	2	0	0.2	37.1718608	24.046798	4.80773072	37.1718608	19.2390673	0	0	0	0	0	3
9	2	0	0.225	42.3025618	26.0752162	4.80773072	42.3025618	21.2674855	0	0	0	0	0	3
10	2	0	0.25	47.522701	28.2199647	4.80773072	47.522701	23.412234	0	0	0	0	0	3
11	2	0	0.275	52.5504841	30.4318301	4.80773072	52.5504841	25.6240994	0	0	0	0	0	3
12	2	0	0.3	57.3060863	32.6713515	4.80773072	57.3060863	27.8636207	0	0	0	0	0	3
13	2	0	0.325	59.9802972	34.7720396	4.80773072	59.9802972	29.9643089	0	0	0	0	0	3
14	2	0	0.35	61.9127308	36.7106604	4.80773072	61.9127308	31.9029297	0	0	0	0	0	3
15	2	0	0.375	62.2611573	38.4140269	4.80773072	62.2611573	33.6062961	0	0	0	0	0	3
16	3	0	0.4	61.5041524	39.8571597	4.80773072	62.2611573	35.049429	0	0	0	0	0	3
17	3	0	0.425	60.9655651	41.0988306	4.80773072	62.2611573	36.2910999	0	0	0	0	0	3
18	3	0	0.45	60.2943985	42.165251	4.80773072	62.2611573	37.3575203	0	0	0	0	0	3
19	3	0	0.475	60.0607211	43.1071179	4.80773072	62.2611573	38.2993872	0	0	0	0	0	3
20	3	0	0.5	60.4778476	43.9756544	4.80773072	62.2611573	39.1679237	0	0	0	0	0	3
21	3	0	0.525	60.4083213	46.7556839	21.0262156	62.2611573	32.5165826	0	0	0	0	0	3
22	3	0	0.55	60.2704995	48.5856853	21.0262156	62.2611573	32.0466367	0	0	0	0	0	3
23	3	0	0.575	59.8704418	50.5222602	21.0262156	62.2611573	32.8614199	0	0	0	0	0	3
24	3	0	0.6	59.7160475	52.4567518	24.2068009	62.2611573	33.4867194	0	0	0	0	0	3
25	4	0	0.625	59.7209507	54.2324593	28.1999851	62.2611573	33.7241014	0	0	0	0	0	3
26	4	0	0.65	59.590573	55.8019887	32.1523762	62.2611573	30.1087812	0	0	0	0	0	3
27	4	0	0.675	59.3797515	57.1633575	37.1718608	62.2611573	25.0892965	0	0	0	0	0	3
28	4	0	0.7	59.3163286	58.2705809	42.3025618	62.2611573	19.9585956	0	0	0	0	0	3
29	4	0	0.725	58.1075018	59.0608279	47.522701	62.2611573	14.7384564	0	0	0	0	0	3
30	4	0	0.75	58.0925988	59.5893227	52.5504841	62.2611573	9.71067329	0	0	0	0	0	3
31	4	0	0.775	57.9499281	59.8592949	57.3060863	62.2611573	4.95507103	0	0	0	0	0	3
32	4	0	0.8	57.8410899	59.8860451	57.8410899	62.2611573	4.4200674	0	0	0	0	0	3
33	4	0	0.825	58.2474837	59.7994045	57.8410899	62.2611573	4.4200674	0	0	0	0	0	3
34	5	0	0.85	58.1863441	59.6130851	57.8410899	62.2611573	4.4200674	0	0	0	0	0	3
35	5	0	0.875	58.2288131	59.4114679	57.8410899	61.5041524	3.6630625	0	0	0	0	0	3
36	5	0	0.9	58.7287821	59.2726994	57.8410899	60.9655651	3.1244751	0	0	0	0	0	3
37	5	0	0.925	58.2145085	59.1351466	57.8410899	60.4778476	2.63675768	0	0	0	0	0	3
38	5	0	0.95	57.8565458	59.0132539	57.8410899	60.4778476	2.63675768	0	0	0	0	0	3
39	5	0	0.975	58.3644466	58.9284402	57.8410899	60.4778476	2.63675768	0	0	0	0	0	3
40	5	0	1	58.2077351	58.8149346	57.8410899	60.4083213	2.56723138	6.18524126	100	0	0	0	3
41	5	0	1.025	58.9118421	58.7401106	57.8410899	60.2704995	2.42940956	6.18524126	100	0	0	0	3
42	5	0	1.05	58.0332915	58.6282502	57.8410899	59.8704418	2.02935181	6.18524126	100	0	0	0	3
43	6	0	1.075	58.1250663	58.5409815	57.8410899	59.7209507	1.87986071	6.18524126	100	0	0	0	3
44	6	0	1.1	57.9634554	58.5134802	57.8410899	59.7209507	1.87986071	6.18524126	100	0	0	0	3
45	6	0	1.125	57.5388123	58.4098023	57.5388123	59.7209507	2.18213837	6.18524126	100	0	0	0	3
46	6	0	1.15	57.759676	58.3164083	57.5388123	59.590573	2.05176069	6.18524126	100	0	0	0	3
47	6	0	1.175	57.6315946	58.2231236	57.5388123	59.3797515	1.84093926	6.18524126	100	0	0	0	3
48	6	0	1.2	58.1667888	58.1653635	57.5388123	59.3163286	1.72068163	6.18524126	100	0	0	0	3
