Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.207198	293.207198	293.207198	293.207198	0	0	0	308.608	0	0	3
2	1	0	0.05	293.228295	293.217746	293.207198	293.228295	0.010548747	0	0	308.361	0	0	3
3	1	0	0.075	293.247916	293.227803	293.207198	293.247916	0.0206052175	0	0	308.289	0	0	3
4	1	0	0.1	293.267791	293.2378	293.207198	293.267791	0.0306023184	0	0	308.139	0	0	3
5	1	0	0.125	293.291342	293.248508	293.207198	293.291342	0.0413106146	0	0	307.896	0	0	3
6	1	0	0.15	293.338745	293.263548	293.207198	293.338745	0.0563500545	0	0	307.733	0	0	3
7	2	0	0.175	293.402015	293.283329	293.207198	293.402015	0.0761310545	0	0	307.526	0	0	3
8	2	0	0.2	293.478472	293.307722	293.207198	293.478472	0.10052396	0	0	307.33	0	0	3
9	2	0	0.225	293.56576	293.336393	293.207198	293.56576	0.129194833	0	0	307.137	0	0	3
10	2	0	0.25	293.663392	293.369093	293.207198	293.663392	0.161894811	0	0	307.017	0	0	3
11	2	0	0.275	293.822605	293.410321	293.207198	293.822605	0.203123201	0	0	307.002	0	0	3
12	2	0	0.3	293.994051	293.458965	293.207198	293.994051	0.251767372	0	0	307.002	0	0	3
13	2	0	0.325	294.170284	293.513682	293.207198	294.170284	0.306484186	0	0	307.007	0	0	3
14	2	0	0.35	294.348372	293.573303	293.207198	294.348372	0.366104916	0	0	307.006	0	0	3
15	2	0	0.375	294.521692	293.636529	293.207198	294.521692	0.429330882	0	0	307.003	0	0	3
16	3	0	0.4	294.758835	293.706673	293.207198	294.758835	0.499475054	0	0	306.991	0	0	3
17	3	0	0.425	294.9768	293.781386	293.207198	294.9768	0.574188446	0	0	306.975	0	0	3
18	3	0	0.45	295.174918	293.858805	293.207198	295.174918	0.651606858	0	0	306.975	0	0	3
19	3	0	0.475	295.358584	293.93774	293.207198	295.358584	0.73054262	0	0	307.015	0	0	3
20	3	0	0.5	295.528807	294.017294	293.207198	295.528807	0.810095943	0	0	307.023	0	0	3
21	3	0	0.525	295.75035	294.144451	293.228295	295.75035	0.9267048	0	0	307.026	0	0	3
22	3	0	0.55	295.941547	294.280114	293.247916	295.941547	1.05231089	0	0	307.015	0	0	3
23	3	0	0.575	296.101255	294.422781	293.267791	296.101255	1.18498077	0	0	307.023	0	0	3
24	3	0	0.6	296.236967	294.57124	293.291342	296.236967	1.32273126	0	0	307.007	0	0	3
25	4	0	0.625	296.354873	294.724416	293.338745	296.354873	1.46086837	0	0	307.017	0	0	3
26	4	0	0.65	296.495663	294.882262	293.402015	296.495663	1.59893326	0	0	306.993	0	0	3
27	4	0	0.675	296.615955	295.042959	293.478472	296.615955	1.73523738	0	0	306.994	0	0	3
28	4	0	0.7	296.715871	295.204829	293.56576	296.715871	1.86843646	0	0	307.001	0	0	3
29	4	0	0.725	296.79029	295.366056	293.663392	296.79029	1.99696298	0	0	307.005	0	0	3
30	4	0	0.75	296.846666	295.525219	293.822605	296.846666	2.1148983	0	0	306.997	0	0	3
31	4	0	0.775	296.910611	295.67962	293.994051	296.910611	2.22065444	0	0	306.986	0	0	3
32	4	0	0.8	296.955052	295.82767	294.170284	296.955052	2.31398766	0	0	306.99	0	0	3
33	4	0	0.825	297.000313	295.969171	294.348372	297.000313	2.39586842	0	0	306.997	0	0	3
34	5	0	0.85	297.042808	296.103893	294.521692	297.042808	2.46736425	0	0	306.986	0	0	3
35	5	0	0.875	297.067313	296.231174	294.758835	297.067313	2.30847805	0	0	306.965	0	0	3
36	5	0	0.9	297.118601	296.349162	294.9768	297.118601	2.14180043	0	0	306.98	0	0	3
37	5	0	0.925	297.133602	296.457002	295.174918	297.133602	1.95868457	0	0	306.99	0	0	3
38	5	0	0.95	297.145094	296.555511	295.358584	297.145094	1.78651021	0	0	306.964	0	0	3
39	5	0	0.975	297.167049	296.645934	295.528807	297.167049	1.63824254	0	0	306.99	0	0	3
40	5	0	1	297.209539	296.729971	295.75035	297.209539	1.45918908	0.594243449	40.7	307.044	0	0	3
41	5	0	1.025	297.255785	296.805243	295.941547	297.255785	1.31423872	0.601180404	45.7	307.044	0	0	3
42	5	0	1.05	297.260754	296.871203	296.101255	297.260754	1.15949873	0.60155307	51.8	306.999	0	0	3
43	6	0	1.075	297.244388	296.92836	296.236967	297.260754	1.02378703	0.600683519	58.6	307.068	0	0	3
44	6	0	1.1	297.223626	296.94242	296.236967	297.260754	1.02378703	0.599365611	58.5	307.259	0	0	3
45	6	0	1.125	297.200399	296.988298	296.354873	297.260754	0.905881498	0.597152763	65.9	307.123	0	0	3
46	6	0	1.15	297.229391	297.029941	296.495663	297.260754	0.765091429	0.595677531	77.8	307.011	0	0	3
47	6	0	1.175	297.206828	297.063806	296.615955	297.260754	0.644798939	0.594243449	92.1	306.953	0	0	3
48	6	0	1.2	297.244107	297.093718	296.715871	297.260754	0.544883003	0.594243449	100	306.958	0	0	3
