Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	49.5319301	49.5319301	49.5319301	49.5319301	0	0	0	0	0	0	3
2	1	0	0.05	647.059856	348.295893	49.5319301	647.059856	298.763963	0	0	0	0	0	3
3	1	0	0.075	709.551843	468.714543	49.5319301	709.551843	419.182613	0	0	0	0	0	3
4	1	0	0.1	794.210903	550.088633	49.5319301	794.210903	500.556703	0	0	0	0	0	3
5	1	0	0.125	899.920142	620.054935	49.5319301	899.920142	570.523005	0	0	0	0	0	3
6	1	0	0.15	1045.68317	690.992974	49.5319301	1045.68317	641.461044	0	0	0	0	0	3
7	1	0	0.175	1217.85513	766.258996	49.5319301	1217.85513	716.727066	0	0	0	0	0	3
8	2	0	0.2	1432.74026	849.569154	49.5319301	1432.74026	800.037224	0	0	0	0	0	3
9	2	0	0.225	1632.2748	936.536449	49.5319301	1632.2748	887.004519	0	0	0	0	0	3
10	2	0	0.25	1785.58637	1021.44144	49.5319301	1785.58637	971.909511	0	0	0	0	0	3
11	2	0	0.275	1962.1888	1106.96393	49.5319301	1962.1888	1057.432	0	0	0	0	0	3
12	2	0	0.3	2084.42813	1188.41928	49.5319301	2084.42813	1138.88735	0	0	0	0	0	3
13	2	0	0.325	2093.27949	1258.02391	49.5319301	2093.27949	1208.49198	0	0	0	0	0	3
14	2	0	0.35	2107.45185	1318.69733	49.5319301	2107.45185	1269.1654	0	0	0	0	0	3
15	3	0	0.375	2087.1369	1369.92664	49.5319301	2107.45185	1320.39471	0	0	0	0	0	3
16	3	0	0.4	2075.14773	1414.00296	49.5319301	2107.45185	1364.47103	0	0	0	0	0	3
17	3	0	0.425	2033.7164	1450.45669	49.5319301	2107.45185	1400.92476	0	0	0	0	0	3
18	3	0	0.45	2049.28715	1483.72505	49.5319301	2107.45185	1434.19312	0	0	0	0	0	3
19	3	0	0.475	2031.54138	1512.55749	49.5319301	2107.45185	1463.02556	0	0	0	0	0	3
20	3	0	0.5	2026.96604	1538.27791	49.5319301	2107.45185	1488.74598	0	0	0	0	0	3
21	4	0	0.525	2013.59492	1636.48106	647.059856	2107.45185	1288.18517	0	0	0	0	0	3
22	4	0	0.55	1997.6342	1704.00978	709.551843	2107.45185	1235.29524	0	0	0	0	0	3
23	4	0	0.575	1969.4154	1767.00296	794.210903	2107.45185	1216.91432	0	0	0	0	0	3
24	4	0	0.6	1953.66796	1824.97581	899.920142	2107.45185	1204.92088	0	0	0	0	0	3
25	4	0	0.625	1937.88483	1876.87405	1045.68317	2107.45185	1061.76868	0	0	0	0	0	3
26	4	0	0.65	1925.09159	1920.84447	1217.85513	2107.45185	889.59672	0	0	0	0	0	3
27	4	0	0.675	1924.71232	1956.18733	1432.74026	2107.45185	674.711583	0	0	0	0	0	3
28	5	0	0.7	1940.92562	1981.59659	1632.2748	2107.45185	475.177044	0	0	0	0	0	3
29	5	0	0.725	1904.54781	1995.21024	1785.58637	2107.45185	321.865477	0	0	0	0	0	3
30	5	0	0.75	1931.00848	2002.48135	1904.54781	2107.45185	202.904041	0	0	0	0	0	3
31	5	0	0.775	1865.78363	1997.66109	1865.78363	2107.45185	241.668221	0	0	0	0	0	3
32	5	0	0.8	1954.71637	1991.1755	1865.78363	2107.45185	241.668221	0	0	0	0	0	3
33	5	0	0.825	1905.96528	1981.80979	1865.78363	2107.45185	241.668221	0	0	0	0	0	3
34	5	0	0.85	1963.25254	1974.59983	1865.78363	2087.1369	221.353271	0	0	0	0	0	3
35	6	0	0.875	1901.25524	1965.30574	1865.78363	2075.14773	209.364106	0	0	0	0	0	3
36	6	0	0.9	1931.80023	1958.13837	1865.78363	2049.28715	183.503525	0	0	0	0	0	3
37	6	0	0.925	1887.41508	1950.8233	1865.78363	2049.28715	183.503525	0	0	0	0	0	3
38	6	0	0.95	1958.88231	1946.30306	1865.78363	2031.54138	165.757757	0	0	0	0	0	3
39	6	0	0.975	1951.83536	1942.31776	1865.78363	2026.96604	161.18241	0	0	0	0	0	3
40	6	0	1	1933.9939	1937.66915	1865.78363	2013.59492	147.811292	209.685001	100	0	0	0	3
41	6	0	1.025	1917.58657	1932.86874	1865.78363	1997.6342	131.850569	209.685001	100	0	0	0	3
42	6	0	1.05	2048.98837	1935.43644	1865.78363	2048.98837	183.204743	209.685001	100	0	0	0	3
43	7	0	1.075	1985.46448	1936.2389	1865.78363	2048.98837	177.505538	209.685001	100	0	0	0	3
44	7	0	1.1	2039.71984	1941.16656	1865.78363	2048.98837	177.505538	209.685001	100	0	0	0	3
45	7	0	1.125	1991.72438	1942.97877	1865.78363	2048.98837	125.607304	209.685001	100	0	0	0	3
46	7	0	1.15	2017.92181	1946.79006	1865.78363	2048.98837	81.6368829	209.685001	100	0	0	0	3
47	7	0	1.175	1948.70394	1947.91445	1865.78363	2048.98837	69.6126138	209.685001	100	0	0	0	3
48	7	0	1.2	1956.67886	1949.43667	1865.78363	2048.98837	69.6126138	209.685001	100	0	0	0	3
49	7	0	1.225	1944.45947	1949.60495	1865.78363	2048.98837	69.6126138	209.685001	100	0	0	0	3
50	7	0	1.25	1959.99201	1952.24515	1865.78363	2048.98837	69.6126138	209.685001	100	0	0	0	3
51	8	0	1.275	1953.68056	1953.32477	1865.78363	2048.98837	64.7923549	209.685001	100	0	0	0	3
52	8	0	1.3	1920.82716	1955.94589	1887.41508	2048.98837	58.3067668	209.685001	100	0	0	0	3
53	8	0	1.325	1931.15021	1954.82369	1887.41508	2048.98837	48.9410565	209.685001	100	0	0	0	3
54	8	0	1.35	1895.08676	1954.30567	1887.41508	2048.98837	41.7310912	209.685001	100	0	0	0	3
55	8	0	1.375	1870.49446	1949.88862	1870.49446	2048.98837	32.4370083	209.685001	100	0	0	0	3
56	8	0	1.4	1924.36023	1950.98886	1870.49446	2048.98837	25.2696333	209.685001	100	0	0	0	3
57	8	0	1.425	1943.14373	1951.52902	1870.49446	2048.98837	23.0771574	209.685001	100	0	0	0	3
58	8	0	1.45	1960.10094	1954.99025	1870.49446	2048.98837	23.0771574	209.685001	100	0	0	0	3
59	9	0	1.475	1947.96343	1954.47031	1870.49446	2048.98837	23.0771574	209.685001	100	0	0	0	3
60	9	0	1.5	1986.60573	1956.12604	1870.49446	2048.98837	23.2573041	209.685001	100	0	0	0	3
61	9	0	1.525	1916.93748	1955.31383	1870.49446	2048.98837	23.2573041	209.685001	100	0	0	0	3
62	9	0	1.55	2000.16676	1959.24622	1870.49446	2048.98837	23.8097753	209.685001	100	0	0	0	3
63	9	0	1.575	1970.04261	1955.4869	1870.49446	2039.71984	23.0073216	209.685001	100	0	0	0	3
64	9	0	1.6	2010.15478	1956.66263	1870.49446	2039.71984	18.0796577	209.685001	100	0	0	0	3
65	9	0	1.625	1931.13412	1951.49188	1870.49446	2017.92181	16.2674472	209.685001	100	0	0	0	3
