Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	293.200384	293.200384	293.200384	293.200384	0	0	0	308.489	0	0	3
2	1	0	0.05	293.205317	293.202851	293.200384	293.205317	0.00246661177	0	0	308.255	0	0	3
3	1	0	0.075	293.210813	293.205505	293.200384	293.210813	0.0051206696	0	0	308.171	0	0	3
4	1	0	0.1	293.217004	293.20838	293.200384	293.217004	0.00799560119	0	0	307.992	0	0	3
5	1	0	0.125	293.224218	293.211547	293.200384	293.224218	0.011163193	0	0	307.739	0	0	3
6	1	0	0.15	293.238556	293.216049	293.200384	293.238556	0.0156646586	0	0	307.551	0	0	3
7	1	0	0.175	293.25778	293.22201	293.200384	293.25778	0.0216262482	0	0	307.339	0	0	3
8	2	0	0.2	293.28058	293.229331	293.200384	293.28058	0.0289474055	0	0	307.125	0	0	3
9	2	0	0.225	293.305809	293.237829	293.200384	293.305809	0.0374449535	0	0	306.946	0	0	3
10	2	0	0.25	293.332132	293.247259	293.200384	293.332132	0.0468752075	0	0	306.842	0	0	3
11	2	0	0.275	293.373431	293.258729	293.200384	293.373431	0.058345403	0	0	306.809	0	0	3
12	2	0	0.3	293.416683	293.271892	293.200384	293.416683	0.0715081607	0	0	306.802	0	0	3
13	2	0	0.325	293.457863	293.286198	293.200384	293.457863	0.0858135996	0	0	306.802	0	0	3
14	2	0	0.35	293.497336	293.301279	293.200384	293.497336	0.100894914	0	0	306.802	0	0	3
15	3	0	0.375	293.533486	293.316759	293.200384	293.533486	0.116375404	0	0	306.802	0	0	3
16	3	0	0.4	293.581969	293.333335	293.200384	293.581969	0.132951011	0	0	306.812	0	0	3
17	3	0	0.425	293.624223	293.350446	293.200384	293.624223	0.150062084	0	0	306.807	0	0	3
18	3	0	0.45	293.661212	293.367711	293.200384	293.661212	0.16732685	0	0	306.805	0	0	3
19	3	0	0.475	293.693805	293.384874	293.200384	293.693805	0.184489689	0	0	306.821	0	0	3
20	3	0	0.5	293.722256	293.401743	293.200384	293.722256	0.201358823	0	0	306.816	0	0	3
21	4	0	0.525	293.756609	293.429554	293.205317	293.756609	0.226703452	0	0	306.828	0	0	3
