Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
37	6	0	0.925	101337.508	101333.802	101329.866	101337.508	4.32258257	0	0	2661.5	0	0	3
38	6	0	0.95	101338.012	101334.209	101330.794	101338.012	4.72986873	0	0	2594.17	0	0	3
39	6	0	0.975	101338.388	101334.589	101331.133	101338.388	5.10958509	0	0	2616.23	0	0	3
40	6	0	1	101338.91	101334.977	101331.995	101338.91	5.49842171	1.76350411	32	2608.84	0	0	3
41	6	0	1.025	101339.235	101335.339	101333.121	101339.235	5.69515862	1.81219691	31.8	2605.25	0	0	3
42	6	0	1.05	101339.652	101335.666	101333.212	101339.652	5.88751525	1.8435218	31.3	2599.77	0	0	3
43	7	0	1.075	101340.131	101336.006	101333.212	101340.131	5.9447123	1.87790705	31.5	2597.78	0	0	3
44	7	0	1.1	101340.669	101336.228	101333.212	101340.669	6.16678343	1.91527833	31	2597.59	0	0	3
45	7	0	1.125	101341.24	101336.597	101333.212	101341.24	6.27738593	1.95483359	31.1	2587.28	0	0	3
46	7	0	1.15	101341.741	101337.003	101333.442	101341.741	6.45055633	1.99372974	30.9	2587.59	0	0	3
47	7	0	1.175	101342.032	101337.412	101333.65	101342.032	6.67449667	2.02774621	30.3	2583.62	0	0	3
48	7	0	1.2	101342.4	101337.829	101333.872	101342.4	6.91710591	2.0601558	29.7	2567.02	0	0	3
49	7	0	1.225	101342.675	101338.242	101333.872	101342.675	7.13269974	2.089951	29.3	2569.65	0	0	3
50	7	0	1.25	101342.732	101338.664	101334.035	101342.732	7.20568658	2.11463709	29.3	2544.18	0	0	3
51	8	0	1.275	101342.626	101339.069	101334.035	101342.732	7.36809158	2.11994585	28.7	2553.56	0	0	3
52	8	0	1.3	101342.583	101339.476	101334.316	101342.732	7.51644204	2.12436981	28.2	2519.64	0	0	3
53	8	0	1.325	101342.364	101339.859	101334.875	101342.732	7.56820458	2.12811317	28.1	2529.12	0	0	3
54	8	0	1.35	101342.202	101340.208	101335.684	101342.732	7.04828206	2.12684551	30.1	2509.91	0	0	3
55	8	0	1.375	101342.126	101340.515	101336.497	101342.732	6.23546309	2.12291094	34	2505	0	0	3
56	8	0	1.4	101341.752	101340.765	101337.086	101342.732	5.64585447	2.11946819	37.5	2490.9	0	0	3
57	8	0	1.425	101341.7	101340.985	101337.508	101342.732	5.22357102	2.10831817	40.3	2497.27	0	0	3
58	8	0	1.45	101341.42	101341.171	101338.012	101342.732	4.72039546	2.09840704	44.4	2470.98	0	0	3
59	9	0	1.475	101341.423	101341.334	101338.388	101342.732	4.34365016	2.08221175	47.9	2492.29	0	0	3
60	9	0	1.5	101341.348	101341.474	101338.91	101342.732	3.82205212	2.06509205	54	2466.62	0	0	3
61	9	0	1.525	101341.541	101341.6	101339.235	101342.732	3.49743346	2.04344643	58.4	2489.54	0	0	3
62	9	0	1.55	101341.693	101341.717	101339.652	101342.732	3.07976822	2.01608975	65.4	2475.47	0	0	3
63	9	0	1.575	101342.12	101341.834	101340.131	101342.732	2.60089587	1.99051848	76.5	2495.01	0	0	3
64	9	0	1.6	101342.469	101341.946	101340.669	101342.732	2.06279856	1.96707816	95.3	2483.85	0	0	3
65	9	0	1.625	101342.837	101342.049	101341.24	101342.837	1.5966891	1.9461429	100	2481.79	0	0	3
