Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	0	0	0.025	300.218527	300.218527	300.218527	300.218527	0	0	0	297.773	0	0	3
2	0	0	0.05	309.225467	304.721997	300.218527	309.225467	4.5034697	0	0	299.73	0	0	3
3	0	0	0.075	321.065868	310.169954	300.218527	321.065868	9.95142678	0	0	300.375	0	0	3
4	0	0	0.1	334.951529	316.365348	300.218527	334.951529	16.1468204	0	0	301.182	0	0	3
5	0	0	0.125	350.325774	323.157433	300.218527	350.325774	22.9389058	0	0	302.133	0	0	3
6	0	0	0.15	366.848468	330.439272	300.218527	366.848468	30.2207449	0	0	303.191	0	0	3
7	1	0	0.175	383.894684	338.07576	300.218527	383.894684	37.8572323	0	0	304.295	0	0	3
8	1	0	0.2	400.064602	345.824365	300.218527	400.064602	45.6058375	0	0	305.353	0	0	3
9	1	0	0.225	413.863211	353.384237	300.218527	413.863211	53.1657093	0	0	306.18	0	0	3
10	1	0	0.25	423.58637	360.40445	300.218527	423.58637	60.1859227	0	0	306.635	0	0	3
11	1	0	0.275	427.492264	366.503342	300.218527	427.492264	66.2848149	0	0	306.771	0	0	3
12	1	0	0.3	429.310315	371.737257	300.218527	429.310315	71.5187293	0	0	306.796	0	0	3
13	1	0	0.325	429.660121	376.192862	300.218527	429.660121	75.9743342	0	0	306.799	0	0	3
14	1	0	0.35	430.094164	380.042955	300.218527	430.094164	79.8244273	0	0	306.799	0	0	3
15	1	0	0.375	430.702402	383.420251	300.218527	430.702402	83.2017238	0	0	306.799	0	0	3
16	1	0	0.4	430.759602	386.378961	300.218527	430.759602	86.1604333	0	0	306.8	0	0	3
17	1	0	0.425	431.604751	389.039301	300.218527	431.604751	88.8207739	0	0	306.799	0	0	3
18	1	0	0.45	431.585657	391.402988	300.218527	431.604751	91.1844603	0	0	306.801	0	0	3
19	1	0	0.475	431.990739	393.539185	300.218527	431.990739	93.3206578	0	0	306.799	0	0	3
20	2	0	0.5	432.423619	395.483407	300.218527	432.423619	95.2648794	0	0	306.799	0	0	3
21	2	0	0.525	432.745184	402.10974	309.225467	432.745184	97.3877426	0	0	306.798	0	0	3
22	2	0	0.55	433.178582	408.307395	321.065868	433.178582	98.1374413	0	0	306.799	0	0	3
23	2	0	0.575	433.070282	413.907616	334.951529	433.178582	97.5422684	0	0	306.8	0	0	3
24	2	0	0.6	433.145244	418.817302	350.325774	433.178582	82.8528078	0	0	306.8	0	0	3
25	2	0	0.625	433.972362	422.999631	366.848468	433.972362	67.1238945	0	0	306.801	0	0	3
26	2	0	0.65	434.181579	426.366287	383.894684	434.181579	50.2868947	0	0	306.799	0	0	3
27	2	0	0.675	434.182587	428.880682	400.064602	434.182587	34.1179851	0	0	306.799	0	0	3
28	2	0	0.7	434.234433	430.589173	413.863211	434.234433	20.3712222	0	0	306.799	0	0	3
29	2	0	0.725	434.848163	431.638421	423.58637	434.848163	11.2617927	0	0	306.8	0	0	3
30	2	0	0.75	434.4183	432.180018	427.492264	434.848163	7.35589908	0	0	306.8	0	0	3
31	2	0	0.775	434.320649	432.521437	429.310315	434.848163	5.53784801	0	0	306.799	0	0	3
32	2	0	0.8	434.313246	432.771583	429.660121	434.848163	5.1880426	0	0	306.799	0	0	3
33	3	0	0.825	435.693032	433.073229	430.094164	435.693032	5.5988676	0	0	306.799	0	0	3
34	3	0	0.85	436.12808	433.374925	430.702402	436.12808	5.4256777	0	0	306.799	0	0	3
35	3	0	0.875	436.467074	433.663158	430.759602	436.467074	5.70747234	0	0	306.799	0	0	3
36	3	0	0.9	436.669327	433.958645	431.585657	436.669327	5.083669	0	0	306.799	0	0	3
37	3	0	0.925	437.237056	434.24026	431.585657	437.237056	5.65139817	0	0	306.799	0	0	3
38	3	0	0.95	437.643224	434.543138	431.990739	437.643224	5.65248477	0	0	306.799	0	0	3
39	3	0	0.975	437.522185	434.81971	432.423619	437.643224	5.21960539	0	0	306.799	0	0	3
40	3	0	1	437.782797	435.087669	432.745184	437.782797	5.03761271	17.5075393	100	306.799	0	0	3
41	3	0	1.025	437.743527	435.337586	433.070282	437.782797	4.71251485	17.5075393	100	306.801	0	0	3
42	3	0	1.05	438.004328	435.578874	433.070282	438.004328	4.93404548	17.5241541	100	306.799	0	0	3
43	4	0	1.075	437.630149	435.806867	433.145244	438.004328	4.85908333	17.5075393	100	306.801	0	0	3
44	4	0	1.1	437.743597	435.899092	433.145244	438.004328	4.85908333	17.5075393	100	306.8	0	0	3
45	4	0	1.125	437.963052	436.128512	433.972362	438.004328	4.03196517	17.5075393	100	306.8	0	0	3
