Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.199521	293.199521	293.199521	293.199521	0	0	0	0.562827	0	0	3
2	1	0	0.05	293.19888	293.1992	293.19888	293.199521	0.0003203843	0	0	0.730753	0	0	3
3	1	0	0.075	293.199214	293.199205	293.19888	293.199521	0.0003203843	0	0	0.848712	0	0	3
4	1	0	0.1	293.199433	293.199262	293.19888	293.199521	0.0003203843	0	0	0.943763	0	0	3
5	1	0	0.125	293.199583	293.199326	293.19888	293.199583	0.0003203843	0	0	1.01729	0	0	3
6	1	0	0.15	293.199748	293.199396	293.19888	293.199748	0.0003203843	0	0	1.103	0	0	3
7	1	0	0.175	293.199911	293.19947	293.19888	293.199911	0.0003203843	0	0	1.16791	0	0	3
8	2	0	0.2	293.199997	293.199536	293.19888	293.199997	0.000335661627	0	0	1.21496	0	0	3
9	2	0	0.225	293.199954	293.199582	293.19888	293.199997	0.000382083729	0	0	1.26038	0	0	3
10	2	0	0.25	293.199818	293.199606	293.19888	293.199997	0.000405640013	0	0	1.29578	0	0	3
11	2	0	0.275	293.199527	293.199599	293.19888	293.199997	0.000405640013	0	0	1.33414	0	0	3
12	2	0	0.3	293.199009	293.19955	293.19888	293.199997	0.000405640013	0	0	1.37705	0	0	3
13	2	0	0.325	293.198203	293.199446	293.198203	293.199997	0.000405640013	0	0	1.40598	0	0	3
14	2	0	0.35	293.19729	293.199292	293.19729	293.199997	0.000405640013	0	0	1.42494	0	0	3
15	2	0	0.375	293.196266	293.19909	293.196266	293.199997	0.000515582086	0	0	1.43584	0	0	3
16	3	0	0.4	293.194792	293.198822	293.194792	293.199997	0.000784229147	0	0	1.44937	0	0	3
17	3	0	0.425	293.193533	293.19851	293.193533	293.199997	0.00109534751	0	0	1.45401	0	0	3
18	3	0	0.45	293.192586	293.198181	293.192586	293.199997	0.00142446975	0	0	1.46228	0	0	3
19	3	0	0.475	293.192023	293.197857	293.192023	293.199997	0.00174860017	0	0	1.45985	0	0	3
20	3	0	0.5	293.191771	293.197553	293.191771	293.199997	0.00205290207	0	0	1.46445	0	0	3
21	3	0	0.525	293.191941	293.197174	293.191771	293.199997	0.002431891	0	0	1.46662	0	0	3
22	3	0	0.55	293.192367	293.196848	293.191771	293.199997	0.00275753139	0	0	1.47229	0	0	3
23	3	0	0.575	293.193119	293.196544	293.191771	293.199997	0.00306227361	0	0	1.46825	0	0	3
24	4	0	0.6	293.193727	293.196258	293.191771	293.199997	0.00334757219	0	0	1.47344	0	0	3
25	4	0	0.625	293.19455	293.196007	293.191771	293.199997	0.00359922489	0	0	1.48044	0	0	3
26	4	0	0.65	293.195305	293.195784	293.191771	293.199997	0.00382137206	0	0	1.47572	0	0	3
27	4	0	0.675	293.196329	293.195605	293.191771	293.199997	0.00400045763	0	0	1.46084	0	0	3
28	4	0	0.7	293.196937	293.195452	293.191771	293.199954	0.00415348385	0	0	1.48129	0	0	3
29	4	0	0.725	293.197641	293.195337	293.191771	293.199818	0.00426911774	0	0	1.47525	0	0	3
30	4	0	0.75	293.198725	293.195282	293.191771	293.199527	0.00431663213	0	0	1.47558	0	0	3
31	4	0	0.775	293.199667	293.195289	293.191771	293.199667	0.0042675264	0	0	1.49981	0	0	3
32	5	0	0.8	293.200324	293.195355	293.191771	293.200324	0.00416394212	0	0	1.42391	0	0	3
33	5	0	0.825	293.201369	293.195513	293.191771	293.201369	0.00400992342	0	0	1.53221	0	0	3
34	5	0	0.85	293.202152	293.195756	293.191771	293.202152	0.00380818504	0	0	1.49201	0	0	3
35	5	0	0.875	293.20272	293.196079	293.191771	293.20272	0.00353953797	0	0	1.57982	0	0	3
36	5	0	0.9	293.202896	293.196484	293.191771	293.202896	0.00322841961	0	0	1.61185	0	0	3
37	5	0	0.925	293.203668	293.196991	293.191771	293.203668	0.00289929737	0	0	1.68691	0	0	3
38	5	0	0.95	293.204368	293.19758	293.191771	293.204368	0.00257516696	0	0	1.64824	0	0	3
39	5	0	0.975	293.205067	293.198232	293.191771	293.205067	0.00295009038	0	0	1.68126	0	0	3
40	6	0	1	293.204996	293.198893	293.191941	293.205067	0.00361132116	0.00199439389	55.2	1.67101	0	0	3
41	6	0	1.025	293.205709	293.199582	293.192367	293.205709	0.00429972729	0.00209065899	48.6	1.70993	0	0	3
42	6	0	1.05	293.205376	293.200232	293.193119	293.205709	0.00495016425	0.00209065899	42.2	1.72089	0	0	3
43	6	0	1.075	293.206904	293.200921	293.193727	293.206904	0.00563941944	0.00215043527	38.1	1.70613	0	0	3
44	6	0	1.1	293.205919	293.201159	293.193727	293.206904	0.00587741521	0.00218032341	37	1.75238	0	0	3
45	6	0	1.125	293.207619	293.201821	293.19455	293.207619	0.00653891517	0.00221968095	33.9	1.74577	0	0	3
46	6	0	1.15	293.206762	293.202402	293.195305	293.207619	0.00712043943	0.0022459193	31.5	1.73725	0	0	3
47	6	0	1.175	293.208242	293.203019	293.196329	293.208242	0.00773647127	0.00227801988	29.4	1.74579	0	0	3
48	7	0	1.2	293.206833	293.203519	293.196937	293.208242	0.00823662592	0.00230209531	27.9	1.89547	0	0	3
49	7	0	1.225	293.209033	293.204095	293.197641	293.209033	0.00881265841	0.00233400781	26.4	1.69545	0	0	3
50	7	0	1.25	293.207096	293.204545	293.198725	293.209033	0.0092629225	0.0023595378	25.4	1.84808	0	0	3
51	7	0	1.275	293.209149	293.205041	293.199667	293.209149	0.00948193862	0.00238200408	25.1	1.68432	0	0	3
52	7	0	1.3	293.207112	293.205396	293.200324	293.209149	0.0088247267	0.00240072598	27.2	1.73709	0	0	3
53	7	0	1.325	293.208061	293.205764	293.201369	293.209149	0.00778013364	0.00241656759	31	1.67938	0	0	3
54	7	0	1.35	293.206415	293.206005	293.202152	293.209149	0.00699683615	0.00243014612	34.7	1.7864	0	0	3
55	7	0	1.375	293.208293	293.206297	293.20272	293.209149	0.00642908456	0.00244191417	37.9	1.63371	0	0	3
56	8	0	1.4	293.206699	293.206487	293.202896	293.209149	0.00625340752	0.00245221121	39.2	1.6906	0	0	3
57	8	0	1.425	293.207808	293.20672	293.203668	293.209149	0.00548064925	0.00246129684	44.9	1.65267	0	0	3
