Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	293.200047	293.200047	293.200047	293.200047	0	0	0	0.000277695	0	0	3
2	1	0	0.05	293.200208	293.200128	293.200047	293.200208	8.05279253e-005	0	0	0.00153787	0	0	3
3	1	0	0.075	293.200444	293.200233	293.200047	293.200444	0.000185936718	0	0	0.00303558	0	0	3
4	1	0	0.1	293.200752	293.200363	293.200047	293.200752	0.000315518438	0	0	0.00308978	0	0	3
5	1	0	0.125	293.20126	293.200542	293.200047	293.20126	0.00049487509	0	0	0.00399692	0	0	3
6	1	0	0.15	293.202069	293.200797	293.200047	293.202069	0.000749408309	0	0	0.00500651	0	0	3
7	1	0	0.175	293.203312	293.201156	293.200047	293.203312	0.00110869255	0	0	0.00617017	0	0	3
8	2	0	0.2	293.205119	293.201651	293.200047	293.205119	0.00160407646	0	0	0.00739156	0	0	3
9	2	0	0.225	293.2078	293.202335	293.200047	293.2078	0.0022872081	0	0	0.00847705	0	0	3
10	2	0	0.25	293.211744	293.203276	293.200047	293.211744	0.00322813279	0	0	0.0093985	0	0	3
11	2	0	0.275	293.382062	293.219529	293.200047	293.382062	0.0194814178	0	0	0.0186113	0	0	3
12	2	0	0.3	293.439165	293.237832	293.200047	293.439165	0.0377844187	0	0	0.0126984	0	0	3
13	2	0	0.325	293.478635	293.256355	293.200047	293.478635	0.0563077185	0	0	0.010233	0	0	3
14	2	0	0.35	293.498495	293.273651	293.200047	293.498495	0.073603457	0	0	0.00989135	0	0	3
15	2	0	0.375	293.506665	293.289185	293.200047	293.506665	0.0891377084	0	0	0.00976804	0	0	3
16	3	0	0.4	293.51293	293.303169	293.200047	293.51293	0.103121753	0	0	0.00981692	0	0	3
17	3	0	0.425	293.517288	293.315764	293.200047	293.517288	0.115716963	0	0	0.00999354	0	0	3
18	3	0	0.45	293.521051	293.327169	293.200047	293.521051	0.127121785	0	0	0.0101255	0	0	3
19	3	0	0.475	293.527919	293.337735	293.200047	293.527919	0.13768759	0	0	0.0108515	0	0	3
20	3	0	0.5	293.526583	293.347177	293.200047	293.527919	0.14712998	0	0	0.0105581	0	0	3
21	3	0	0.525	293.53254	293.363802	293.200208	293.53254	0.163674071	0	0	0.0111857	0	0	3
22	3	0	0.55	293.533195	293.380451	293.200444	293.533195	0.180217974	0	0	0.0112098	0	0	3
23	3	0	0.575	293.535812	293.39722	293.200752	293.535812	0.196856772	0	0	0.011428	0	0	3
24	4	0	0.6	293.535603	293.413962	293.20126	293.535812	0.213419973	0	0	0.0114724	0	0	3
25	4	0	0.625	293.537224	293.43076	293.202069	293.537224	0.229963665	0	0	0.0116695	0	0	3
26	4	0	0.65	293.539219	293.447618	293.203312	293.539219	0.246461867	0	0	0.0119363	0	0	3
27	4	0	0.675	293.539858	293.464445	293.205119	293.539858	0.262793782	0	0	0.0119703	0	0	3
28	4	0	0.7	293.538982	293.481138	293.2078	293.539858	0.278803808	0	0	0.0120354	0	0	3
29	4	0	0.725	293.537382	293.497618	293.211744	293.539858	0.294341976	0	0	0.0119122	0	0	3
30	4	0	0.75	293.53554	293.513807	293.382062	293.539858	0.157796106	0	0	0.0121076	0	0	3
31	4	0	0.775	293.536445	293.521527	293.439165	293.539858	0.100692947	0	0	0.0123502	0	0	3
32	5	0	0.8	293.531347	293.526136	293.478635	293.539858	0.0612230575	0	0	0.011933	0	0	3
33	5	0	0.825	293.528174	293.528613	293.498495	293.539858	0.0413623181	0	0	0.0156783	0	0	3
34	5	0	0.85	293.526853	293.53003	293.506665	293.539858	0.033193147	0	0	0.0119402	0	0	3
35	5	0	0.875	293.519998	293.530697	293.51293	293.539858	0.0269279586	0	0	0.020946	0	0	3
36	5	0	0.9	293.519839	293.531043	293.517288	293.539858	0.0225700516	0	0	0.0160574	0	0	3
37	5	0	0.925	293.506081	293.530482	293.506081	293.539858	0.0337770862	0	0	0.027805	0	0	3
38	5	0	0.95	293.505803	293.52972	293.505803	293.539858	0.034055139	0	0	0.026567	0	0	3
39	5	0	0.975	293.495996	293.528124	293.495996	293.539858	0.0438621224	0	0	0.0315732	0	0	3
40	6	0	1	293.495424	293.526566	293.495424	293.539858	0.0444334629	0.0509120431	100	0.0334266	0	0	3
41	6	0	1.025	293.47639	293.523758	293.47639	293.539858	0.0634680525	0.0509120431	80.2	0.0423293	0	0	3
42	6	0	1.05	293.452466	293.519722	293.452466	293.539858	0.0873920617	0.0509120431	58.2	0.0754391	0	0	3
43	6	0	1.075	293.474291	293.516646	293.452466	293.539858	0.0873920617	0.0509120431	58.2	0.0229283	0	0	3
44	6	0	1.1	293.450259	293.513484	293.450259	293.539858	0.0895992411	0.0509120431	56.8	0.0780797	0	0	3
