Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101490.997	101490.997	101490.997	101490.997	0	0	0	7123.82	0	0	3
2	1	0	0.05	101324.704	101407.851	101324.704	101490.997	83.1468608	0	0	2993.8	0	0	3
3	1	0	0.075	101338.441	101384.714	101324.704	101490.997	106.28329	0	0	2715.94	0	0	3
4	1	0	0.1	101338.486	101373.157	101324.704	101490.997	117.840424	0	0	2503.58	0	0	3
5	1	0	0.125	101339.285	101366.383	101324.704	101490.997	124.614773	0	0	2353.74	0	0	3
6	1	0	0.15	101339.198	101361.852	101324.704	101490.997	129.145542	0	0	2306.96	0	0	3
7	1	0	0.175	101339.966	101358.725	101324.704	101490.997	132.272046	0	0	2359.59	0	0	3
8	2	0	0.2	101340.293	101356.421	101324.704	101490.997	134.576102	0	0	2384.6	0	0	3
9	2	0	0.225	101340.773	101354.683	101324.704	101490.997	136.314764	0	0	2481.27	0	0	3
10	2	0	0.25	101340.613	101353.276	101324.704	101490.997	137.721686	0	0	2516.15	0	0	3
11	2	0	0.275	101341.175	101352.176	101324.704	101490.997	138.821714	0	0	2546.53	0	0	3
12	2	0	0.3	101340.759	101351.224	101324.704	101490.997	139.773089	0	0	2559.06	0	0	3
13	2	0	0.325	101341.063	101350.443	101324.704	101490.997	140.554751	0	0	2556.01	0	0	3
14	2	0	0.35	101340.929	101349.763	101324.704	101490.997	141.234308	0	0	2577.34	0	0	3
15	2	0	0.375	101341.16	101349.19	101324.704	101490.997	141.807823	0	0	2602.28	0	0	3
16	3	0	0.4	101340.945	101348.674	101324.704	101490.997	142.323086	0	0	2565.35	0	0	3
17	3	0	0.425	101341.144	101348.231	101324.704	101490.997	142.766026	0	0	2614.14	0	0	3
18	3	0	0.45	101341.201	101347.841	101324.704	101490.997	143.156599	0	0	2577.15	0	0	3
19	3	0	0.475	101341.438	101347.504	101324.704	101490.997	143.493588	0	0	2593.96	0	0	3
20	3	0	0.5	101341.334	101347.195	101324.704	101490.997	143.802059	0	0	2590.76	0	0	3
21	3	0	0.525	101341.629	101339.727	101324.704	101341.629	16.9257623	0	0	2565.44	0	0	3
22	3	0	0.55	101341.53	101340.568	101338.441	101341.629	3.18818998	0	0	2571.62	0	0	3
23	3	0	0.575	101341.673	101340.73	101338.486	101341.673	3.18706105	0	0	2568.27	0	0	3
24	4	0	0.6	101341.318	101340.871	101339.198	101341.673	2.4746211	0	0	2565.07	0	0	3
25	4	0	0.625	101341.772	101340.996	101339.198	101341.772	2.5737424	0	0	2518.36	0	0	3
26	4	0	0.65	101341.426	101341.107	101339.966	101341.772	1.8054315	0	0	2503.46	0	0	3
27	4	0	0.675	101341.702	101341.194	101340.293	101341.772	1.47884496	0	0	2479.78	0	0	3
28	4	0	0.7	101341.425	101341.251	101340.613	101341.772	1.1583376	0	0	2472.56	0	0	3
29	4	0	0.725	101342.717	101341.348	101340.613	101342.717	2.10308186	0	0	2468.58	0	0	3
30	4	0	0.75	101342.036	101341.419	101340.759	101342.717	1.95730647	0	0	2382.64	0	0	3
31	4	0	0.775	101342.832	101341.502	101340.759	101342.832	2.07255895	0	0	2393.1	0	0	3
32	5	0	0.8	101342.126	101341.57	101340.929	101342.832	1.90290651	0	0	2360.01	0	0	3
33	5	0	0.825	101344.079	101341.721	101340.929	101344.079	3.1500549	0	0	2414.71	0	0	3
34	5	0	0.85	101343.209	101341.835	101340.945	101344.079	3.13353879	0	0	2366.9	0	0	3
35	5	0	0.875	101344.326	101341.993	101340.945	101344.326	3.38095017	0	0	2423.83	0	0	3
36	5	0	0.9	101344.245	101342.158	101341.144	101344.326	3.18197467	0	0	2354.49	0	0	3
37	5	0	0.925	101344.721	101342.337	101341.201	101344.721	3.51968678	0	0	2418.1	0	0	3
38	5	0	0.95	101344.501	101342.502	101341.318	101344.721	3.40266498	0	0	2354.36	0	0	3
39	5	0	0.975	101344.849	101342.672	101341.318	101344.849	3.53048324	0	0	2422.83	0	0	3
40	6	0	1	101344.691	101342.84	101341.318	101344.849	3.1133714	0.961095705	30.8	2350.99	0	0	3
41	6	0	1.025	101344.768	101342.997	101341.318	101344.849	2.42896601	0.961095705	39.5	2384.79	0	0	3
42	6	0	1.05	101344.774	101343.159	101341.318	101344.849	2.42959615	0.961095705	39.5	2340.67	0	0	3
43	6	0	1.075	101344.6	101343.306	101341.318	101344.849	2.43434879	0.961095705	39.4	2371.74	0	0	3
44	6	0	1.1	101344.658	101343.37	101341.318	101344.849	2.49875907	0.961095705	38.4	2326.43	0	0	3
45	6	0	1.125	101344.494	101343.521	101341.425	101344.849	2.52568842	0.961095705	38	2350.89	0	0	3
46	6	0	1.15	101344.487	101343.651	101341.425	101344.849	2.54357171	0.961095705	37.7	2311.54	0	0	3
47	6	0	1.175	101344.405	101343.793	101341.425	101344.849	2.59866209	0.961095705	36.9	2329.93	0	0	3
